relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
135781@27_18-135781@27_16,135781@27,Obama-McCain,,1,"{The,breather,from,minute-by-minute,politicking,comes,after,several,days,of,intensifying,tension,and,attacks,between,the,McCain,and,Obama,camps,"","",in,large,part,over,Palin,'s,leadership,style,and,record,.}",18,1,16,1,1,"{INV_LEMMA_SEQ_[and],INV_WORD_SEQ_[and],""INV_NER_L_2_R_2_[O O]_[O O]"",INV_POS_SEQ_[CC],""INV_NER_L_3_R_3_[O O O]_[O O O]"",""INV_NER_L_1_R_2_[O]_[O O]""}","{1.30862,1.30862,-1.13902,0.788145,0.749234,-0.647165}"
60823@33_37-60823@33_44,60823@33,Dallas Roberts-Alan Tudyk,,0.998,"{WITH,:,Russell,Crowe,-LRB-,Ben,Wade,-RRB-,"","",Christian,Bale,-LRB-,Dan,Evans,-RRB-,"","",Peter,Fonda,-LRB-,Byron,McElroy,-RRB-,"","",Gretchen,Mol,-LRB-,Alice,Evans,-RRB-,"","",Ben,Foster,-LRB-,Charlie,Prince,-RRB-,"","",Dallas,Roberts,-LRB-,Grayson,Butterfield,-RRB-,"","",Alan,Tudyk,-LRB-,Doc,Potter,-RRB-,"","",Vinessa,Shaw,-LRB-,Emma,Nelson,-RRB-,and,Logan,Lerman,-LRB-,William,Evans,-RRB-,.}",37,2,44,2,2,"{NGRAM_1_[-lrb-],""NER_L_3_R_1_[PERSON O O]_[O]"",""NER_L_3_R_2_[PERSON O O]_[O PERSON]"",""NGRAM_2_[-rrb- ,]"",""NER_L_3_R_3_[PERSON O O]_[O PERSON PERSON]"",""NER_L_2_R_3_[O O]_[O PERSON PERSON]""}","{1.27618,-0.595325,0.490343,0.427497,0.424876,-0.401059}"
128379@39_12-128379@39_5,128379@39,Bentley-Montgomery,,0.926,"{During,the,tobacco,case,"","",Montgomery,picked,up,a,colleague,in,his,Bentley,"","",The,Palm,Beach,Post,reported,Tuesday,.}",12,1,5,1,1,"{INV_NGRAM_1_[he],""INV_NER_L_3_R_1_[O O O]_[O]"",""INV_LEMMA_L_1_R_1_[,]_[,]"",INV_NGRAM_1_[in],INV_NER_L_1_R_1_[O]_[O],IS_INVERTED}","{0.905162,0.553628,0.431208,-0.369924,0.326221,0.308315}"
82383@25_70-82383@25_76,82383@25,Bette Midler-Martha Stewart,,0.918,"{Here,are,some,of,the,Republican,and,Democratic,presidential,candidates,and,some,of,the,celebrities,who,have,endorsed,them,or,donated,to,their,campaigns,:,DEMOCRATS,:,Sen.,Hillary,Clinton,of,New,York,-,Barbra,Streisand,"","",Hugh,Hefner,"","",John,Grisham,"","",Jerry,Springer,"","",Chevy,Chase,"","",Rosie,O'Donnell,"","",Candice,Bergen,"","",Christie,Brinkley,"","",Barry,Manilow,"","",Mary,Steenburgen,"","",Marlo,Thomas,"","",Sharon,Lawrence,"","",Bette,Midler,"","",Alex,Baldwin,"","",Martha,Stewart,"","",Merle,Haggard,Sen.,Barack,Obama,of,Illinois,-,Oprah,Winfrey,"","",Tom,Hanks,"","",Halle,Barry,"","",Jennifer,Anniston,"","",Morgan,Freeman,"","",Ben,Stiller,"","",Tobey,Macguire,"","",Edward,Norton,"","",Eddie,Murphy,"","",Gene,Wilder,"","",Branford,Marsalis,"","",Dennis,Haysbert,"","",John,Cleese,"","",Louis,Gossett,"","",Cindy,Crawford,"","",Kenny,Alphin,.}",70,2,76,2,2,"{LENGTHS_[12_14],""LEMMA_L_1_R_1_[,]_[,]"",""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""NER_L_3_R_2_[PERSON PERSON O]_[O PERSON]"",STARTS_WITH_CAPITAL_[True_True],""NER_L_2_R_2_[PERSON O]_[O PERSON]""}","{1.53166,0.703995,0.682827,-0.348342,0.28568,-0.285438}"
27078@15_13-27078@15_35,27078@15,Rob Stewart-Stephen Lobo,,1,"{WITH,:,Kristanna,Loken,-LRB-,Jane,Vasko,"","",aka,Painkiller,Jane,-RRB-,"","",Rob,Stewart,-LRB-,Andre,McBride,-RRB-,"","",Noah,Danby,-LRB-,Connor,King,-RRB-,"","",Sean,Owen,Roberts,-LRB-,Riley,Jensen,-RRB-,"","",Stephen,Lobo,-LRB-,Dr.,Seth,Carpenter,-RRB-,"","",Nathaniel,Deveaux,-LRB-,Joe,Waterman,-RRB-,"","",Alaina,Huffman,-LRB-,Maureen,Bowers,-RRB-,.}",13,2,35,2,2,"{LENGTHS_[11_12],NGRAM_1_[-lrb-],""NER_L_2_R_2_[O O]_[O O]"",""NER_L_1_R_3_[O]_[O O PERSON]"",""NGRAM_2_[-rrb- ,]"",""LEMMA_L_1_R_1_[,]_[-lrb-]""}","{1.60701,1.27618,-0.889613,0.441629,0.427497,0.386783}"
151163@33_2-151163@33_45,151163@33,Nicole Kidman-Brandon Walters,,0.98,"{WITH,:,Nicole,Kidman,-LRB-,Lady,Sarah,Ashley,-RRB-,"","",Hugh,Jackman,-LRB-,the,Drover,-RRB-,"","",David,Wenham,-LRB-,Neil,Fletcher,-RRB-,"","",Bryan,Brown,-LRB-,King,Carney,-RRB-,"","",Jack,Thompson,-LRB-,Kipling,Flynn,-RRB-,"","",David,Gulpilil,-LRB-,King,George,-RRB-,and,Brandon,Walters,-LRB-,Nullah,-RRB-,.}",2,2,45,2,2,"{NGRAM_1_[-lrb-],""NER_L_2_R_2_[O O]_[O O]"",""NGRAM_2_[-rrb- and]"",""NGRAM_2_[-rrb- ,]"",""LEMMA_L_3_R_1_[. with :]_[-lrb-]"",LEMMA_L_1_R_1_[:]_[-lrb-]}","{1.27618,-0.889613,-0.6251,0.427497,0.415824,0.415824}"
155761@37_10-155761@37_8,155761@37,Lucius Malfoy-Isaacs,,0.986,"{Watch,it,if,only,to,see,British,actor,Isaacs,-LRB-,Lucius,Malfoy,in,Harry,Potter,-RRB-,affect,the,most,seamless,New,England,gangster,accent,you,'ve,heard,.}",10,2,8,1,1,"{""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",INV_NGRAM_1_[-lrb-],""INV_NER_L_3_R_1_[O MISC O]_[O]"",INV_BETW_D_[dep],INV_BETW_[dep],INV_BETW_L_[dep]}","{0.649209,0.445222,0.373393,-0.364149,-0.364149,-0.364149}"
39154@3_62-39154@3_71,39154@3,Tony Curtis-Joan Collins,,1,"{Seawell,'s,subjects,"","",who,sat,for,him,in,the,pre-paparazzi,days,"","",when,photographers,tried,to,make,stars,look,their,best,"","",included,almost,everyone,who,was,someone,in,movies,and,music,from,the,1940s,through,the,1980s,:,Elizabeth,Taylor,"","",Gregory,Peck,"","",Sophia,Loren,"","",Nat,King,Cole,"","",Janet,Leigh,"","",Jayne,Mansfield,"","",Audrey,Hepburn,"","",Tony,Curtis,"","",Paul,Newman,"","",Eva,Gardner,"","",Joan,Collins,"","",and,Diana,Ross,.}",62,2,71,2,2,"{LENGTHS_[11_12],""BETW_L_[conj_and conj_and]"",""LEMMA_L_1_R_1_[,]_[,]"",""LEMMA_L_1_R_2_[,]_[, and]"",""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""NER_L_2_R_3_[PERSON O]_[O O PERSON]""}","{1.60701,1.099,0.703995,-0.692648,0.682827,0.631435}"
59766@23_16-59766@23_1,59766@23,Hillary Rodham Clinton-Elizabeth Edwards,,0.952,"{--,Elizabeth,Edwards,"","",wife,of,Democratic,presidential,hopeful,John,Edwards,"","",says,selection,of,Sen.,Hillary,Rodham,Clinton,"","",D-N.Y.,"","",to,lead,the,Democratic,ticket,in,the,2008,presidential,election,would,ignite,Republican,turnout,.}",16,3,1,2,2,"{""INV_NGRAM_2_[wife of]"",INV_NGRAM_1_[wife],INV_NGRAM_1_[Sen.],""INV_NGRAM_2_[of Sen.]"",""INV_LEMMA_L_1_R_1_[--]_[,]"",""INV_NGRAM_1_[,]""}","{1.49069,1.3988,1.09152,-0.706217,0.692616,-0.683653}"
119865@19_52-119865@19_37,119865@19,Nicole Kidman-Al Pacino,,0.962,"{In,his,next,19,films,--,every,one,a,romance,or,drama,but,for,the,single,comedy,"","",``,Tootsie,'',--,Pollack,worked,with,Burt,Lancaster,"","",Natalie,Wood,"","",Jane,Fonda,"","",Robert,Mitchum,"","",Al,Pacino,"","",Dustin,Hoffman,"","",Meryl,Streep,"","",Tom,Cruise,"","",Harrison,Ford,"","",Nicole,Kidman,"","",Streisand,and,others,.}",52,2,37,2,2,"{""INV_BETW_L_[conj_and conj_and]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_2_[O]_[O O]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",""INV_LEMMA_L_1_R_1_[,]_[,]"",""INV_NER_L_2_R_3_[PERSON O]_[O O O]""}","{1.13144,-0.683653,-0.647165,-0.471823,0.431208,0.387162}"
34215@40_47-34215@40_117,34215@40,Jimmy Durante-Harold Rome,,0.984,"{PRODUCTION,NOTES,`,STAIRWAY,TO,PARADISE,:,50,Years,of,Revue,in,Review,',Music,"","",lyrics,and,sketches,by,Nora,Bayes,"","",Irving,Berlin,"","",Eubie,Blake,"","",Henry,Blossom,"","",Elisse,Boyd,"","",Bob,Cole,"","",Betty,Comden,"","",B.G.,DeSylva,"","",Howard,Dietz,"","",Jimmy,Durante,"","",Leo,Edwards,"","",Dorothy,Fields,"","",George,Gershwin,"","",Ira,Gershwin,"","",Jay,Gorney,"","",Murray,Grand,"","",Adolph,Green,"","",E.Y.,Harburg,"","",Lorenz,Hart,"","",Victor,Herbert,"","",J.W.,Johnson,"","",Jerome,Kern,"","",Jean,Kerr,"","",Walter,Kerr,"","",Duke,Leonard,"","",Jimmy,McHugh,"","",Blanche,Merrill,"","",Ed,G.,Nelson,"","",Jack,Norworth,"","",Harry,Pease,"","",Andy,Razaf,"","",Richard,Rodgers,"","",Harold,Rome,"","",Arthur,Schwartz,"","",Paul,Gerard,Smith,"","",Jule,Styne,and,P.G.,Wodehouse,;,directed,by,Jerry,Zaks,;,guest,music,director,"","",vocal,and,dance,arranger,"","",Rob,Berman,;,conceived,by,Jack,Viertel,;,set,consultation,by,John,Lee,Beatty,;,sound,by,Tom,Morse,;,costume,consultation,by,William,Ivey,Long,;,lighting,by,Paul,Gallo,;,orchestrations,"","",Jonathan,Tunick,;,music,coordinator,"","",Seymour,Red,Press,;,company,manager,"","",Michael,Zande,;,production,stage,manager,"","",Rolt,Smith,;,choreography,by,Warren,Carlyle,.}",47,2,117,2,2,"{LENGTHS_[13_11],""LEMMA_L_1_R_1_[,]_[,]"",""NER_L_3_R_1_[PERSON PERSON O]_[O]"",NGRAM_1_[Richard],NGRAM_1_[Johnson],""NER_L_3_R_2_[PERSON PERSON O]_[O PERSON]""}","{1.20305,0.703995,0.682827,0.408207,-0.392711,-0.348342}"
143008@11_12-143008@11_21,143008@11,Jonathan Winters-Mickey Rooney,,0.964,"{She,was,part,of,the,enormous,ensemble,--,including,Sid,Caesar,"","",Jonathan,Winters,"","",Spencer,Tracy,"","",Phil,Silvers,"","",Mickey,Rooney,and,Ethel,Merman,--,in,Stanley,Kramer,'s,``,It,'s,a,Mad,"","",Mad,"","",Mad,"","",Mad,World,'',-LRB-,1963,-RRB-,"","",and,she,played,the,wife,of,a,ruthless,presidential,candidate,-LRB-,Cliff,Robertson,-RRB-,in,the,screen,adaptation,of,Gore,Vidal,'s,political,drama,``,The,Best,Man,.,''}",12,2,21,2,2,"{""BETW_L_[conj_and conj_and]"",""LEMMA_L_1_R_1_[,]_[and]"",""NER_L_3_R_1_[PERSON PERSON O]_[O]"",""NER_L_3_R_2_[PERSON PERSON O]_[O PERSON]"",STARTS_WITH_CAPITAL_[True_True],""NER_L_2_R_2_[PERSON O]_[O PERSON]""}","{1.099,0.872785,0.682827,-0.348342,0.28568,-0.285438}"
38490@61_37-38490@61_17,38490@61,Floyd Mayweather-Ferrell,,0.904,"{Michael,Yanover,"","",the,head,of,business,development,for,Creative,Artists,"","",said,that,he,had,approached,Ferrell,and,his,colleagues,about,creating,a,video,featuring,Oscar,De,La,Hoya,ahead,of,his,May,5,fight,against,Floyd,Mayweather,.}",37,2,17,1,1,"{INV_NGRAM_1_[he],""INV_NER_L_3_R_1_[O O O]_[O]"",INV_NGRAM_1_[about],""INV_NGRAM_2_[of he]"",INV_NGRAM_1_[of],INV_LENGTHS_[16_7]}","{0.905162,0.553628,-0.401231,0.3789,-0.330855,-0.328142}"
133912@0_21-133912@0_17,133912@0,Mitch Pileggi-Drea de Matteo,,0.92,"{Sons,of,Anarchy,Starring,:,Charlie,Hunnam,"","",Katey,Sagal,"","",Ron,Perlman,"","",Maggie,Siff,"","",Drea,de,Matteo,"","",Mitch,Pileggi,On,:,FX,Time,:,Wednesday,night,"","",10-11,Kurt,Sutter,"","",the,creator,of,FX,'s,intriguing,new,drama,``,Sons,of,Anarchy,"","",'',spent,years,as,a,writer-producer,for,FX,'s,``,The,Shield,.,''}",21,2,17,3,3,"{""INV_NGRAM_1_[,]"",INV_LENGTHS_[13_14],""INV_NER_L_1_R_2_[O]_[O O]"",""INV_BETW_L_[appos appos]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",""INV_NER_L_2_R_3_[PERSON O]_[O O O]""}","{-0.683653,0.660762,-0.647165,0.635681,-0.471823,0.387162}"
64529@94_14-64529@94_24,64529@94,Russell Crowe-Josh Brolin,,0.996,"{--,``,American,Gangster,'',Director,:,Ridley,Scott,Stars,:,Denzel,Washington,"","",Russell,Crowe,"","",Chiwetel,Ejiofor,"","",Cuba,Gooding,Jr.,"","",Josh,Brolin,"","",Ted,Levine,"","",the,list,goes,on,.}",14,2,24,2,2,"{LENGTHS_[13_11],""LEMMA_L_1_R_1_[,]_[,]"",STARTS_WITH_CAPITAL_[True_True],""NER_L_1_R_3_[O]_[O PERSON PERSON]"",""NER_L_3_R_1_[ORGANIZATION ORGANIZATION O]_[O]"",""BETW_L_[appos appos]""}","{1.20305,0.703995,0.28568,-0.273356,-0.176925,0.164164}"
103959@26_18-103959@26_22,103959@26,Adam Carolla-Penn Jillette,,0.97,"{For,that,reason,alone,"","",she,stands,out,from,this,year,'s,crop,"","",which,includes,radio,host,Adam,Carolla,"","",magician,Penn,Jillette,"","",pro,football,player,Jason,Taylor,"","",tennis,champ,Monica,Seles,"","",Olympic,skater,Kristi,Yamaguchi,"","",r,&,amp,;,b,singer,Mario,and,actors,Steve,Guttenberg,"","",Shannon,Elizabeth,"","",Christian,de,la,Fuente,"","",Priscilla,Presley,and,Marissa,Jaret,Winokur,.}",18,2,22,2,2,"{LENGTHS_[12_13],""NER_L_2_R_2_[O O]_[O O]"",""POS_SEQ_[, NN]"",""NER_SEQ_[O O]"",""NER_L_3_R_3_[O O O]_[O O O]"",""NER_L_3_R_1_[O O O]_[O]""}","{0.899649,-0.889613,0.476629,0.36731,0.355344,0.315698}"
32666@0_44-32666@0_41,32666@0,Regan Morris-Lori Moore,,0.998,"{SHOCK,RADIO,SHRUGS,AT,IMUS,',FALL,AND,ROUGHS,UP,THE,USUAL,VICTIMS,Reporting,was,contributed,by,Terry,Aguayo,"","",Rebecca,Cathcart,"","",Bob,Driehaus,"","",Theo,Emery,"","",Ann,Farmer,"","",Malcolm,Gay,"","",Jon,Hurdle,"","",Carolyn,Marshall,"","",Lori,Moore,"","",Regan,Morris,"","",Colin,Moynihan,and,Andrea,Zarate,.}",44,2,41,2,2,"{INV_LENGTHS_[12_10],""INV_BETW_L_[conj_and conj_and]"",""INV_NGRAM_1_[,]"",""INV_NER_L_1_R_3_[O]_[O PERSON PERSON]"",""INV_NER_L_2_R_1_[PERSON O]_[O]"",""INV_LEMMA_L_1_R_1_[,]_[,]""}","{1.59491,1.13144,-0.683653,0.649209,-0.471823,0.431208}"
32186@38_88-32186@38_91,32186@38,Laura Ziskin-Avi Arad,,0.996,"{PRODUCTION,NOTES,:,`,SPIDER-MAN,3,',Directed,by,Sam,Raimi,;,written,by,Sam,Raimi,"","",Ivan,Raimi,and,Alvin,Sargent,"","",from,the,screen,story,by,Sam,Raimi,and,Ivan,Raimi,based,on,the,Marvel,comic,book,by,Stan,Lee,and,Steve,Ditko,;,director,of,photography,"","",Bill,Pope,;,edited,by,Bob,Murawski,;,visual,effects,supervisor,"","",Scott,Stokdyk,;,music,themes,by,Danny,Elfman,"","",score,by,Christopher,Young,;,production,designers,"","",Neil,Spisak,and,J.,Michael,Riva,;,produced,by,Laura,Ziskin,"","",Avi,Arad,and,Grant,Curtis,;,released,by,Columbia,Pictures,.}",88,2,91,2,2,"{NER_SEQ_[O],""NER_L_3_R_3_[O O O]_[O PERSON PERSON]"",LENGTHS_[12_8],""NER_L_2_R_3_[O O]_[O PERSON PERSON]"",""NER_L_3_R_1_[O O O]_[O]"",STARTS_WITH_CAPITAL_[True_True]}","{1.01733,-0.579617,0.43255,-0.401059,0.315698,0.28568}"
82440@5_28-82440@5_16,82440@5,Justin Long-Eric Dane,,0.98,"{Meanwhile,"","",younger,women,swooned,over,Emile,Hirsch,and,Chace,Crawford,"","",while,Bryan,Batt,and,Eric,Dane,looked,much,more,debonair,than,casually,dressed,Adrian,Grenier,and,Justin,Long,.}",28,2,16,2,2,"{INV_LENGTHS_[11_9],INV_LEMMA_L_1_R_1_[and]_[.],""INV_NER_L_2_R_1_[PERSON O]_[O]"",INV_NGRAM_1_[more],INV_NER_L_1_R_1_[O]_[O],IS_INVERTED}","{1.47815,0.855081,-0.471823,-0.40013,0.326221,0.308315}"
80142@59_21-80142@59_35,80142@59,Barack Obama-Fred Thompson,,0.984,"{Powell,"","",who,served,as,secretary,of,state,for,President,Bush,in,the,first,term,"","",has,acknowledged,meeting,with,Sen.,Barack,Obama,"","",D-Ill.,"","",Sen.,John,McCain,"","",R-Ariz.,"","",and,former,Sen.,Fred,Thompson,"","",R-Tenn.,"","",to,discuss,foreign,policy,issues,.}",21,2,35,2,2,"{LENGTHS_[12_13],""NGRAM_2_[, Sen.]"",""LEMMA_L_1_R_1_[Sen.]_[,]"",NGRAM_1_[Sen.],""NER_L_3_R_3_[O O O]_[O LOCATION O]"",""BETW_L_[conj_and nn]""}","{0.899649,0.73475,0.674114,0.603859,-0.476748,0.467361}"
