person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-WL-110-174612-12991608_37_68,eng-WL-110-174612-12991608_37_48,eng-WL-110-174612-12991608_37,Mark Taylor-Kara DioGuardi,f,eng-WL-110-174612-12991608_37_68-eng-WL-110-174612-12991608_37_48,12648
eng-WL-11-174595-12968321_478_28,eng-WL-11-174595-12968321_478_15,eng-WL-11-174595-12968321_478,Katie Holmes-David,f,eng-WL-11-174595-12968321_478_28-eng-WL-11-174595-12968321_478_15,243374
NYT_ENG_20080905.0142.LDC2009T13_218_35,NYT_ENG_20080905.0142.LDC2009T13_218_17,NYT_ENG_20080905.0142.LDC2009T13_218,Jack Kerouac-Jean Stafford,f,NYT_ENG_20080905.0142.LDC2009T13_218_35-NYT_ENG_20080905.0142.LDC2009T13_218_17,189128
APW_ENG_20081224.0787.LDC2009T13_420_26,APW_ENG_20081224.0787.LDC2009T13_420_46,APW_ENG_20081224.0787.LDC2009T13_420,Mario Cuomo-Jerrold Nadler,f,APW_ENG_20081224.0787.LDC2009T13_420_26-APW_ENG_20081224.0787.LDC2009T13_420_46,243434
APW_ENG_20080911.0269.LDC2009T13_432_30,APW_ENG_20080911.0269.LDC2009T13_432_18,APW_ENG_20080911.0269.LDC2009T13_432,Michael Jackson-Elvis Presley,f,APW_ENG_20080911.0269.LDC2009T13_432_30-APW_ENG_20080911.0269.LDC2009T13_432_18,53573
APW_ENG_20070822.1099.LDC2009T13_517_47,APW_ENG_20070822.1099.LDC2009T13_517_29,APW_ENG_20070822.1099.LDC2009T13_517,Fernando Gago-Lionel Messi,f,APW_ENG_20070822.1099.LDC2009T13_517_47-APW_ENG_20070822.1099.LDC2009T13_517_29,222677
13460@37_12,13460@37_10,13460@37,Janet-Bill,f,13460@37_12-13460@37_10,59673
LTW_ENG_20071116.0117.LDC2009T13_230_16,LTW_ENG_20071116.0117.LDC2009T13_230_7,LTW_ENG_20071116.0117.LDC2009T13_230,Gray Davis-Ted Danson,f,LTW_ENG_20071116.0117.LDC2009T13_230_16-LTW_ENG_20071116.0117.LDC2009T13_230_7,193366
LTW_ENG_20080815.0052.LDC2009T13_342_23,LTW_ENG_20080815.0052.LDC2009T13_342_14,LTW_ENG_20080815.0052.LDC2009T13_342,Serena-Roger Federer,f,LTW_ENG_20080815.0052.LDC2009T13_342_23-LTW_ENG_20080815.0052.LDC2009T13_342_14,68763
70775@38_9,70775@38_44,70775@38,Michelle Monaghan-Amy Madigan,f,70775@38_9-70775@38_44,277173
NYT_ENG_20080717.0121.LDC2009T13_1599_7,NYT_ENG_20080717.0121.LDC2009T13_1599_59,NYT_ENG_20080717.0121.LDC2009T13_1599,Jonathan Nolan-James Newton Howard,f,NYT_ENG_20080717.0121.LDC2009T13_1599_7-NYT_ENG_20080717.0121.LDC2009T13_1599_59,231286
eng-NG-31-126896-12059707_313_4,eng-NG-31-126896-12059707_313_34,eng-NG-31-126896-12059707_313,Moses-Isaac,f,eng-NG-31-126896-12059707_313_4-eng-NG-31-126896-12059707_313_34,201341
eng-NG-31-143146-10147088_1922_17,eng-NG-31-143146-10147088_1922_8,eng-NG-31-143146-10147088_1922,Noah-Abraham,f,eng-NG-31-143146-10147088_1922_17-eng-NG-31-143146-10147088_1922_8,226109
45172@25_37,45172@25_25,45172@25,Eileen Atkins-Mamie Gummer,f,45172@25_37-45172@25_25,23430
119865@3_33,119865@3_30,119865@3,Mike Nichols-Barry Levinson,f,119865@3_33-119865@3_30,195848
APW_ENG_20080130.0691.LDC2009T13_221_4,APW_ENG_20080130.0691.LDC2009T13_221_34,APW_ENG_20080130.0691.LDC2009T13_221,Eric Bana-Rihanna,f,APW_ENG_20080130.0691.LDC2009T13_221_4-APW_ENG_20080130.0691.LDC2009T13_221_34,161713
APW_ENG_20080130.0691.LDC2009T13_221_4,APW_ENG_20080130.0691.LDC2009T13_221_27,APW_ENG_20080130.0691.LDC2009T13_221,Eric Bana-Tony Romo,f,APW_ENG_20080130.0691.LDC2009T13_221_4-APW_ENG_20080130.0691.LDC2009T13_221_27,161714
eng-WL-11-174594-12963804_9_8,eng-WL-11-174594-12963804_9_22,eng-WL-11-174594-12963804_9,Britney Spears-Britney,f,eng-WL-11-174594-12963804_9_8-eng-WL-11-174594-12963804_9_22,246680
56584@22_73,56584@22_5,56584@22,Victor-Daniel,f,56584@22_73-56584@22_5,82469
80692@7_21,80692@7_39,80692@7,Maria Shriver-Larry Hagman,f,80692@7_21-80692@7_39,4992
133173@0_8,133173@0_4,133173@0,Sarah Palin-John McCain,f,133173@0_8-133173@0_4,195677
NYT_ENG_20080318.0139.LDC2009T13_1050_0,NYT_ENG_20080318.0139.LDC2009T13_1050_40,NYT_ENG_20080318.0139.LDC2009T13_1050,Minghella-Minghella,f,NYT_ENG_20080318.0139.LDC2009T13_1050_0-NYT_ENG_20080318.0139.LDC2009T13_1050_40,37170
NYT_ENG_20070815.0038.LDC2009T13_143_69,NYT_ENG_20070815.0038.LDC2009T13_143_48,NYT_ENG_20070815.0038.LDC2009T13_143,Duke Ellington-Jack Benny,f,NYT_ENG_20070815.0038.LDC2009T13_143_69-NYT_ENG_20070815.0038.LDC2009T13_143_48,37328
eng-WL-11-174595-12967869_436_0,eng-WL-11-174595-12967869_436_46,eng-WL-11-174595-12967869_436,Nick Lachey-Nick,f,eng-WL-11-174595-12967869_436_0-eng-WL-11-174595-12967869_436_46,54827
LTW_ENG_20070306.0041.LDC2009T13_88_34,LTW_ENG_20070306.0041.LDC2009T13_88_23,LTW_ENG_20070306.0041.LDC2009T13_88,Andrew-Judith Nathan,f,LTW_ENG_20070306.0041.LDC2009T13_88_34-LTW_ENG_20070306.0041.LDC2009T13_88_23,15648
NYT_ENG_20071116.0149.LDC2009T13_459_9,NYT_ENG_20071116.0149.LDC2009T13_459_26,NYT_ENG_20071116.0149.LDC2009T13_459,Uta Hagen-Hal Holbrook,f,NYT_ENG_20071116.0149.LDC2009T13_459_9-NYT_ENG_20071116.0149.LDC2009T13_459_26,95390
14698@41_16,14698@41_19,14698@41,Jim Carrey-Virginia Madsen,f,14698@41_16-14698@41_19,157403
NYT_ENG_20070723.0124.LDC2009T13_297_10,NYT_ENG_20070723.0124.LDC2009T13_297_7,NYT_ENG_20070723.0124.LDC2009T13_297,Tammy Faye-Randy Barbato,f,NYT_ENG_20070723.0124.LDC2009T13_297_10-NYT_ENG_20070723.0124.LDC2009T13_297_7,57491
eng-WL-109-174581-12950893_678_33,eng-WL-109-174581-12950893_678_30,eng-WL-109-174581-12950893_678,Terry George-Helena Christensen,f,eng-WL-109-174581-12950893_678_33-eng-WL-109-174581-12950893_678_30,53760
34215@40_83,34215@40_26,34215@40,Jerome Kern-Eubie Blake,f,34215@40_83-34215@40_26,276057
77920@19_42,77920@19_9,77920@19,Anne Meara-Uta Hagen,f,77920@19_42-77920@19_9,256726
eng-WL-11-174595-12967902_313_15,eng-WL-11-174595-12967902_313_5,eng-WL-11-174595-12967902_313,Jack LaLanne-Jon LaLanne,f,eng-WL-11-174595-12967902_313_15-eng-WL-11-174595-12967902_313_5,205794
eng-WL-11-174585-12938433_178_12,eng-WL-11-174585-12938433_178_18,eng-WL-11-174585-12938433_178,Leslie Mann-Eric Bana,f,eng-WL-11-174585-12938433_178_12-eng-WL-11-174585-12938433_178_18,71002
36708@1_25,36708@1_22,36708@1,John Quincy Adams-John Adams,f,36708@1_25-36708@1_22,197291
APW_ENG_20070128.0205.LDC2009T13_295_5,APW_ENG_20070128.0205.LDC2009T13_295_31,APW_ENG_20070128.0205.LDC2009T13_295,Ed Rendell-Walter Annenberg,f,APW_ENG_20070128.0205.LDC2009T13_295_5-APW_ENG_20070128.0205.LDC2009T13_295_31,5540
AFP_ENG_20071213.0508.LDC2009T13_8_62,AFP_ENG_20071213.0508.LDC2009T13_8_34,AFP_ENG_20071213.0508.LDC2009T13_8,Winnie Madikizela-Mandela-Thabo Mbeki,f,AFP_ENG_20071213.0508.LDC2009T13_8_62-AFP_ENG_20071213.0508.LDC2009T13_8_34,29764
eng-WL-11-174592-12941206_152_43,eng-WL-11-174592-12941206_152_9,eng-WL-11-174592-12941206_152,Eric Dane-Ellen Pompeo,f,eng-WL-11-174592-12941206_152_43-eng-WL-11-174592-12941206_152_9,65575
135441@22_28,135441@22_19,135441@22,Tilda Swinton-Frances McDormand,f,135441@22_28-135441@22_19,196463
NYT_ENG_20071125.0175.LDC2009T13_202_37,NYT_ENG_20071125.0175.LDC2009T13_202_26,NYT_ENG_20071125.0175.LDC2009T13_202,Peter Martins-George Balanchine,f,NYT_ENG_20071125.0175.LDC2009T13_202_37-NYT_ENG_20071125.0175.LDC2009T13_202_26,74323
LTW_ENG_20070225.0046.LDC2009T13_107_68,LTW_ENG_20070225.0046.LDC2009T13_107_32,LTW_ENG_20070225.0046.LDC2009T13_107,Kerry Washington-Shawn Wayans,f,LTW_ENG_20070225.0046.LDC2009T13_107_68-LTW_ENG_20070225.0046.LDC2009T13_107_32,16347
64529@80_19,64529@80_60,64529@80,Brad Pitt-Robert Ford,f,64529@80_19-64529@80_60,80489
APW_ENG_20070207.1878.LDC2009T13_493_20,APW_ENG_20070207.1878.LDC2009T13_493_41,APW_ENG_20070207.1878.LDC2009T13_493,Fernando Gago-Diego Milito,f,APW_ENG_20070207.1878.LDC2009T13_493_20-APW_ENG_20070207.1878.LDC2009T13_493_41,202521
eng-NG-31-100626-11783368_2053_22,eng-NG-31-100626-11783368_2053_6,eng-NG-31-100626-11783368_2053,Mary-Mary,f,eng-NG-31-100626-11783368_2053_22-eng-NG-31-100626-11783368_2053_6,89010
NYT_ENG_20080213.0066.LDC2009T13_659_22,NYT_ENG_20080213.0066.LDC2009T13_659_36,NYT_ENG_20080213.0066.LDC2009T13_659,Samuel L. Jackson-Michael Rooker,f,NYT_ENG_20080213.0066.LDC2009T13_659_22-NYT_ENG_20080213.0066.LDC2009T13_659_36,73083
XIN_ENG_20070321.0294.LDC2009T13_60_17,XIN_ENG_20070321.0294.LDC2009T13_60_0,XIN_ENG_20070321.0294.LDC2009T13_60,Abdoulaye Wade-Karim Wade,f,XIN_ENG_20070321.0294.LDC2009T13_60_17-XIN_ENG_20070321.0294.LDC2009T13_60_0,16116
LTW_ENG_20081203.0075.LDC2009T13_535_20,LTW_ENG_20081203.0075.LDC2009T13_535_29,LTW_ENG_20081203.0075.LDC2009T13_535,Kerry Washington-Alfre Woodard,f,LTW_ENG_20081203.0075.LDC2009T13_535_20-LTW_ENG_20081203.0075.LDC2009T13_535_29,10534
135683@30_9,135683@30_37,135683@30,Frances McDormand-Richard Jenkins,f,135683@30_9-135683@30_37,274382
34215@40_135,34215@40_44,34215@40,Jerry Zaks-Howard Dietz,f,34215@40_135-34215@40_44,100830
NYT_ENG_20070815.0038.LDC2009T13_143_51,NYT_ENG_20070815.0038.LDC2009T13_143_72,NYT_ENG_20070815.0038.LDC2009T13_143,Milton Berle-Clark Gable,f,NYT_ENG_20070815.0038.LDC2009T13_143_51-NYT_ENG_20070815.0038.LDC2009T13_143_72,56675
eng-WL-110-174612-12992871_77_51,eng-WL-110-174612-12992871_77_37,eng-WL-110-174612-12992871_77,Keri Hilson-Britney Spears,f,eng-WL-110-174612-12992871_77_51-eng-WL-110-174612-12992871_77_37,54041
LTW_ENG_20070103.0130.LDC2009T13_122_21,LTW_ENG_20070103.0130.LDC2009T13_122_34,LTW_ENG_20070103.0130.LDC2009T13_122,Demi Moore-Yoko Ono,f,LTW_ENG_20070103.0130.LDC2009T13_122_21-LTW_ENG_20070103.0130.LDC2009T13_122_34,109058
NYT_ENG_20070527.0129.LDC2009T13_469_44,NYT_ENG_20070527.0129.LDC2009T13_469_50,NYT_ENG_20070527.0129.LDC2009T13_469,Catherine Deneuve-Chiara Mastroianni,f,NYT_ENG_20070527.0129.LDC2009T13_469_44-NYT_ENG_20070527.0129.LDC2009T13_469_50,188425
AFP_ENG_20070424.0297.LDC2009T13_223_36,AFP_ENG_20070424.0297.LDC2009T13_223_9,AFP_ENG_20070424.0297.LDC2009T13_223,Robert F. Kennedy-Robert F. Kennedy,f,AFP_ENG_20070424.0297.LDC2009T13_223_36-AFP_ENG_20070424.0297.LDC2009T13_223_9,80921
eng-WL-110-174612-12992902_76_38,eng-WL-110-174612-12992902_76_60,eng-WL-110-174612-12992902_76,Mary J. Blige-Alicia Keys,f,eng-WL-110-174612-12992902_76_38-eng-WL-110-174612-12992902_76_60,175871
LTW_ENG_20080729.0092.LDC2009T13_496_15,LTW_ENG_20080729.0092.LDC2009T13_496_0,LTW_ENG_20080729.0092.LDC2009T13_496,Sonja-Robert Rodriguez,f,LTW_ENG_20080729.0092.LDC2009T13_496_15-LTW_ENG_20080729.0092.LDC2009T13_496_0,211791
NYT_ENG_20070722.0041.LDC2009T13_526_32,NYT_ENG_20070722.0041.LDC2009T13_526_13,NYT_ENG_20070722.0041.LDC2009T13_526,Diana-Elizabeth Taylor,f,NYT_ENG_20070722.0041.LDC2009T13_526_32-NYT_ENG_20070722.0041.LDC2009T13_526_13,248340
LTW_ENG_20071120.0094.LDC2009T13_628_35,LTW_ENG_20071120.0094.LDC2009T13_628_12,LTW_ENG_20071120.0094.LDC2009T13_628,Michael-Kate,f,LTW_ENG_20071120.0094.LDC2009T13_628_35-LTW_ENG_20071120.0094.LDC2009T13_628_12,128605
AFP_ENG_20080815.0697.LDC2009T13_336_26,AFP_ENG_20080815.0697.LDC2009T13_336_17,AFP_ENG_20080815.0697.LDC2009T13_336,David Hussey-Brad Haddin,f,AFP_ENG_20080815.0697.LDC2009T13_336_26-AFP_ENG_20080815.0697.LDC2009T13_336_17,47106
124351@45_14,124351@45_43,124351@45,David Fincher-Frank Miller,f,124351@45_14-124351@45_43,234663
eng-WL-11-174611-12980486_69_11,eng-WL-11-174611-12980486_69_2,eng-WL-11-174611-12980486_69,Joe Biden-Beau Biden,f,eng-WL-11-174611-12980486_69_11-eng-WL-11-174611-12980486_69_2,251499
eng-WL-110-174612-12993184_46_42,eng-WL-110-174612-12993184_46_45,eng-WL-110-174612-12993184_46,Jennifer Lopez-Gwen Stefani,f,eng-WL-110-174612-12993184_46_42-eng-WL-110-174612-12993184_46_45,169353
AFP_ENG_20070222.0535.LDC2009T13_236_0,AFP_ENG_20070222.0535.LDC2009T13_236_25,AFP_ENG_20070222.0535.LDC2009T13_236,Joey Fatone-Ian Ziering,f,AFP_ENG_20070222.0535.LDC2009T13_236_0-AFP_ENG_20070222.0535.LDC2009T13_236_25,4422
eng-WL-11-174595-12968537_3053_12,eng-WL-11-174595-12968537_3053_43,eng-WL-11-174595-12968537_3053,Wendy-Jessica Biel,f,eng-WL-11-174595-12968537_3053_12-eng-WL-11-174595-12968537_3053_43,290073
LTW_ENG_20070603.0036.LDC2009T13_143_31,LTW_ENG_20070603.0036.LDC2009T13_143_34,LTW_ENG_20070603.0036.LDC2009T13_143,Desi Arnaz-George Burns,f,LTW_ENG_20070603.0036.LDC2009T13_143_31-LTW_ENG_20070603.0036.LDC2009T13_143_34,150495
45467@4_15,45467@4_6,45467@4,Ann-Claire Danes,f,45467@4_15-45467@4_6,22690
APW_ENG_20080101.0384.LDC2009T13_400_48,APW_ENG_20080101.0384.LDC2009T13_400_29,APW_ENG_20080101.0384.LDC2009T13_400,Serge Gainsbourg-Jean-Paul Sartre,f,APW_ENG_20080101.0384.LDC2009T13_400_48-APW_ENG_20080101.0384.LDC2009T13_400_29,126254
NYT_ENG_20070816.0130.LDC2009T13_885_8,NYT_ENG_20070816.0130.LDC2009T13_885_5,NYT_ENG_20070816.0130.LDC2009T13_885,Keeley Hawes-Daniel,f,NYT_ENG_20070816.0130.LDC2009T13_885_8-NYT_ENG_20070816.0130.LDC2009T13_885_5,92893
eng-WL-11-174573-12958287_422_43,eng-WL-11-174573-12958287_422_69,eng-WL-11-174573-12958287_422,Philip-James McAvoy,f,eng-WL-11-174573-12958287_422_43-eng-WL-11-174573-12958287_422_69,86086
eng-WL-110-174612-12990752_49_39,eng-WL-110-174612-12990752_49_25,eng-WL-110-174612-12990752_49,Janet Jackson-Celine Dion,f,eng-WL-110-174612-12990752_49_39-eng-WL-110-174612-12990752_49_25,73577
13460@6_21,13460@6_13,13460@6,Joe Klein-Leslie Moonves,f,13460@6_21-13460@6_13,176928
NYT_ENG_20071029.0305.LDC2009T13_968_24,NYT_ENG_20071029.0305.LDC2009T13_968_17,NYT_ENG_20071029.0305.LDC2009T13_968,George Jones-Conway Twitty,f,NYT_ENG_20071029.0305.LDC2009T13_968_24-NYT_ENG_20071029.0305.LDC2009T13_968_17,270464
APW_ENG_20071222.0111.LDC2009T13_631_24,APW_ENG_20071222.0111.LDC2009T13_631_36,APW_ENG_20071222.0111.LDC2009T13_631,Abraham-Ishmael,f,APW_ENG_20071222.0111.LDC2009T13_631_24-APW_ENG_20071222.0111.LDC2009T13_631_36,207799
112624@37_44,112624@37_41,112624@37,Piper Laurie-Rosemary Clooney,f,112624@37_44-112624@37_41,234036
NYT_ENG_20071129.0180.LDC2009T13_170_39,NYT_ENG_20071129.0180.LDC2009T13_170_15,NYT_ENG_20071129.0180.LDC2009T13_170,Larry Hagman-Arnold Schwarzenegger,f,NYT_ENG_20071129.0180.LDC2009T13_170_39-NYT_ENG_20071129.0180.LDC2009T13_170_15,57401
APW_ENG_20081014.1290.LDC2009T13_165_16,APW_ENG_20081014.1290.LDC2009T13_165_22,APW_ENG_20081014.1290.LDC2009T13_165,Mariah Carey-Rihanna,f,APW_ENG_20081014.1290.LDC2009T13_165_16-APW_ENG_20081014.1290.LDC2009T13_165_22,264141
64529@110_6,64529@110_12,64529@110,Robert Zemeckis-Ray Winstone,f,64529@110_6-64529@110_12,216982
APW_ENG_20080414.1090.LDC2009T13_18_29,APW_ENG_20080414.1090.LDC2009T13_18_37,APW_ENG_20080414.1090.LDC2009T13_18,Miley Cyrus-Billy Ray Cyrus,f,APW_ENG_20080414.1090.LDC2009T13_18_29-APW_ENG_20080414.1090.LDC2009T13_18_37,68074
141093@9_23,141093@9_4,141093@9,Josh Charles-Robert Guillaume,f,141093@9_23-141093@9_4,1323
eng-WL-11-174611-12970616_7_3,eng-WL-11-174611-12970616_7_10,eng-WL-11-174611-12970616_7,Kate McGarrigle-Martha Wainwright,f,eng-WL-11-174611-12970616_7_3-eng-WL-11-174611-12970616_7_10,128181
eng-WL-11-174595-12968020_1306_1,eng-WL-11-174595-12968020_1306_36,eng-WL-11-174595-12968020_1306,Nick Lachey-Nick,f,eng-WL-11-174595-12968020_1306_1-eng-WL-11-174595-12968020_1306_36,72448
123759@11_15,123759@11_11,123759@11,Albert Pujols-Alex Rodriguez,f,123759@11_15-123759@11_11,195765
119865@35_38,119865@35_18,119865@35,Stuart Rosenberg-Elliot Silverstein,f,119865@35_38-119865@35_18,156761
eng-WL-110-174612-12992738_37_71,eng-WL-110-174612-12992738_37_68,eng-WL-110-174612-12992738_37,Alicia Keys-Christina Aguilera,f,eng-WL-110-174612-12992738_37_71-eng-WL-110-174612-12992738_37_68,168746
APW_ENG_20080905.0015.LDC2009T13_876_9,APW_ENG_20080905.0015.LDC2009T13_876_6,APW_ENG_20080905.0015.LDC2009T13_876,Patrick Wilson-Dianne Wiest,f,APW_ENG_20080905.0015.LDC2009T13_876_9-APW_ENG_20080905.0015.LDC2009T13_876_6,222395
82383@25_70,82383@25_79,82383@25,Bette Midler-Merle Haggard,f,82383@25_70-82383@25_79,160070
25919@39_26,25919@39_32,25919@39,Don Sutton-Dave Winfield,f,25919@39_26-25919@39_32,157984
APW_ENG_20080122.0127.LDC2009T13_20_1,APW_ENG_20080122.0127.LDC2009T13_20_5,APW_ENG_20080122.0127.LDC2009T13_20,Hillary Rodham Clinton-Barack Obama,f,APW_ENG_20080122.0127.LDC2009T13_20_1-APW_ENG_20080122.0127.LDC2009T13_20_5,223364
38715@10_20,38715@10_32,38715@10,Tom Tykwer-Sergio Castellitto,f,38715@10_20-38715@10_32,236121
82383@25_102,82383@25_76,82383@25,Ben Stiller-Martha Stewart,f,82383@25_102-82383@25_76,4404
eng-NG-31-142148-10020690_308_2,eng-NG-31-142148-10020690_308_19,eng-NG-31-142148-10020690_308,Cain-Abel,f,eng-NG-31-142148-10020690_308_2-eng-NG-31-142148-10020690_308_19,187348
APW_ENG_20080815.0339.LDC2009T13_244_17,APW_ENG_20080815.0339.LDC2009T13_244_38,APW_ENG_20080815.0339.LDC2009T13_244,Brad Haddin-Andrew Symonds,f,APW_ENG_20080815.0339.LDC2009T13_244_17-APW_ENG_20080815.0339.LDC2009T13_244_38,10152
APW_ENG_20080213.0279.LDC2009T13_1220_15,APW_ENG_20080213.0279.LDC2009T13_1220_18,APW_ENG_20080213.0279.LDC2009T13_1220,Jacob Ellison-Tamati Ellison,f,APW_ENG_20080213.0279.LDC2009T13_1220_15-APW_ENG_20080213.0279.LDC2009T13_1220_18,285200
AFP_ENG_20070827.0193.LDC2009T13_342_0,AFP_ENG_20070827.0193.LDC2009T13_342_10,AFP_ENG_20070827.0193.LDC2009T13_342,Yosano-Akiko Yosano,f,AFP_ENG_20070827.0193.LDC2009T13_342_0-AFP_ENG_20070827.0193.LDC2009T13_342_10,181782
NYT_ENG_20080717.0121.LDC2009T13_1599_29,NYT_ENG_20080717.0121.LDC2009T13_1599_77,NYT_ENG_20080717.0121.LDC2009T13_1599,Bob Kane-Christopher Nolan,f,NYT_ENG_20080717.0121.LDC2009T13_1599_29-NYT_ENG_20080717.0121.LDC2009T13_1599_77,173539
eng-WL-11-174611-12980047_76_48,eng-WL-11-174611-12980047_76_21,eng-WL-11-174611-12980047_76,Ashton Kutcher-Kate Bosworth,f,eng-WL-11-174611-12980047_76_48-eng-WL-11-174611-12980047_76_21,193796
NYT_ENG_20070920.0197.LDC2009T13_1501_16,NYT_ENG_20070920.0197.LDC2009T13_1501_44,NYT_ENG_20070920.0197.LDC2009T13_1501,Sam Shepard-Zooey Deschanel,f,NYT_ENG_20070920.0197.LDC2009T13_1501_16-NYT_ENG_20070920.0197.LDC2009T13_1501_44,75726
152742@16_2,152742@16_30,152742@16,Alan Rickman-Bill Pullman,f,152742@16_2-152742@16_30,274531
LTW_ENG_20080208.0005.LDC2009T13_263_32,LTW_ENG_20080208.0005.LDC2009T13_263_15,LTW_ENG_20080208.0005.LDC2009T13_263,Amy Ryan-Ben Affleck,f,LTW_ENG_20080208.0005.LDC2009T13_263_32-LTW_ENG_20080208.0005.LDC2009T13_263_15,155811
NYT_ENG_20080806.0073.LDC2009T13_659_35,NYT_ENG_20080806.0073.LDC2009T13_659_5,NYT_ENG_20080806.0073.LDC2009T13_659,Herbert Hoover-Thomas Jefferson,f,NYT_ENG_20080806.0073.LDC2009T13_659_35-NYT_ENG_20080806.0073.LDC2009T13_659_5,173464
eng-WL-110-174612-12993578_9_53,eng-WL-110-174612-12993578_9_40,eng-WL-110-174612-12993578_9,Amy Winehouse-Ryan Toby,f,eng-WL-110-174612-12993578_9_53-eng-WL-110-174612-12993578_9_40,213499
NYT_ENG_20080904.0118.LDC2009T13_1152_82,NYT_ENG_20080904.0118.LDC2009T13_1152_17,NYT_ENG_20080904.0118.LDC2009T13_1152,Eric-Jason,f,NYT_ENG_20080904.0118.LDC2009T13_1152_82-NYT_ENG_20080904.0118.LDC2009T13_1152_17,252926
eng-NG-31-149596-10592240_426_11,eng-NG-31-149596-10592240_426_0,eng-NG-31-149596-10592240_426,Esau-Jacob,f,eng-NG-31-149596-10592240_426_11-eng-NG-31-149596-10592240_426_0,54168
NYT_ENG_20070511.0090.LDC2009T13_247_8,NYT_ENG_20070511.0090.LDC2009T13_247_46,NYT_ENG_20070511.0090.LDC2009T13_247,Darlene Mowry-Tahj Mowry,f,NYT_ENG_20070511.0090.LDC2009T13_247_8-NYT_ENG_20070511.0090.LDC2009T13_247_46,230953
NYT_ENG_20070611.0017.LDC2009T13_421_16,NYT_ENG_20070611.0017.LDC2009T13_421_7,NYT_ENG_20070611.0017.LDC2009T13_421,Marc Anthony-Geraldo Rivera,f,NYT_ENG_20070611.0017.LDC2009T13_421_16-NYT_ENG_20070611.0017.LDC2009T13_421_7,16955
eng-WL-11-174595-12967315_973_5,eng-WL-11-174595-12967315_973_17,eng-WL-11-174595-12967315_973,Jessica Simpson-Fred Durst,f,eng-WL-11-174595-12967315_973_5-eng-WL-11-174595-12967315_973_17,36279
151163@31_8,151163@31_33,151163@31,Baz Luhrmann-Dody Dorn,f,151163@31_8-151163@31_33,235468
APW_ENG_20070105.1093.LDC2009T13_115_6,APW_ENG_20070105.1093.LDC2009T13_115_9,APW_ENG_20070105.1093.LDC2009T13_115,Clive Cussler-Dirk Cussler,f,APW_ENG_20070105.1093.LDC2009T13_115_6-APW_ENG_20070105.1093.LDC2009T13_115_9,199829
LTW_ENG_20081224.0072.LDC2009T13_351_10,LTW_ENG_20081224.0072.LDC2009T13_351_22,LTW_ENG_20081224.0072.LDC2009T13_351,Patricia Arquette-Josh Lucas,f,LTW_ENG_20081224.0072.LDC2009T13_351_10-LTW_ENG_20081224.0072.LDC2009T13_351_22,213574
APW_ENG_20080207.0414.LDC2009T13_449_23,APW_ENG_20080207.0414.LDC2009T13_449_26,APW_ENG_20080207.0414.LDC2009T13_449,Salma Hayek-Djimon Hounsou,f,APW_ENG_20080207.0414.LDC2009T13_449_23-APW_ENG_20080207.0414.LDC2009T13_449_26,66649
APW_ENG_20080122.0751.LDC2009T13_311_40,APW_ENG_20080122.0751.LDC2009T13_311_48,APW_ENG_20080122.0751.LDC2009T13_311,Jason Reitman-Julian Schnabel,f,APW_ENG_20080122.0751.LDC2009T13_311_40-APW_ENG_20080122.0751.LDC2009T13_311_48,29525
eng-NG-31-145805-10295624_19_1,eng-NG-31-145805-10295624_19_15,eng-NG-31-145805-10295624_19,Justin Timberlake-Justin Timberlake,f,eng-NG-31-145805-10295624_19_1-eng-NG-31-145805-10295624_19_15,242874
36745@32_21,36745@32_32,36745@32,Ted Elliott-Elliott,f,36745@32_21-36745@32_32,157871
NYT_ENG_20080218.0014.LDC2009T13_723_11,NYT_ENG_20080218.0014.LDC2009T13_723_27,NYT_ENG_20080218.0014.LDC2009T13_723,Kevin Harvick-Dale Jarrett,f,NYT_ENG_20080218.0014.LDC2009T13_723_11-NYT_ENG_20080218.0014.LDC2009T13_723_27,291338
64529@6_21,64529@6_4,64529@6,Jesse James-George Clooney,f,64529@6_21-64529@6_4,159540
eng-WL-110-174612-12990752_49_25,eng-WL-110-174612-12990752_49_89,eng-WL-110-174612-12990752_49,Celine Dion-Jennifer Lopez,f,eng-WL-110-174612-12990752_49_25-eng-WL-110-174612-12990752_49_89,171604
NYT_ENG_20070207.0063.LDC2009T13_223_2,NYT_ENG_20070207.0063.LDC2009T13_223_51,NYT_ENG_20070207.0063.LDC2009T13_223,Henry-Elizabeth Taylor,f,NYT_ENG_20070207.0063.LDC2009T13_223_2-NYT_ENG_20070207.0063.LDC2009T13_223_51,189177
99711@5_29,99711@5_11,99711@5,Tom Wilkinson-Alan Arkin,f,99711@5_29-99711@5_11,4460
59970@28_44,59970@28_50,59970@28,Chris Rock-George Clooney,f,59970@28_44-59970@28_50,79989
eng-NG-31-141957-9978525_33_3,eng-NG-31-141957-9978525_33_26,eng-NG-31-141957-9978525_33,Suri Cruise-Tom Cruise,f,eng-NG-31-141957-9978525_33_3-eng-NG-31-141957-9978525_33_26,186702
eng-WL-11-174611-12982917_191_5,eng-WL-11-174611-12982917_191_32,eng-WL-11-174611-12982917_191,Rosie Perez-Peter Hermann,f,eng-WL-11-174611-12982917_191_5-eng-WL-11-174611-12982917_191_32,192404
