person1_id,person2_id,sentence_id,description,is_true,relation_id,id
NYT_ENG_20080202.0040.LDC2009T13_1013_9,NYT_ENG_20080202.0040.LDC2009T13_1013_0,NYT_ENG_20080202.0040.LDC2009T13_1013,Laraine Day-Leo Durocher,t,NYT_ENG_20080202.0040.LDC2009T13_1013_9-NYT_ENG_20080202.0040.LDC2009T13_1013_0,52054
eng-WL-11-174595-12967751_1602_4,eng-WL-11-174595-12967751_1602_23,eng-WL-11-174595-12967751_1602,Chad Michael Murray-Sophia Bush,t,eng-WL-11-174595-12967751_1602_4-eng-WL-11-174595-12967751_1602_23,168751
102122@2_5,102122@2_22,102122@2,Doug McIntyre-Penny Peyser,t,102122@2_5-102122@2_22,19723
eng-WL-11-174595-12971232_135_0,eng-WL-11-174595-12971232_135_9,eng-WL-11-174595-12971232_135,Gwen Stefani-Gavin Rossdale,t,eng-WL-11-174595-12971232_135_0-eng-WL-11-174595-12971232_135_9,268500
97408@11_3,97408@11_0,97408@11,Nick Lachey-Jessica Simpson,t,97408@11_3-97408@11_0,142244
AFP_ENG_20070612.0284.LDC2009T13_79_2,AFP_ENG_20070612.0284.LDC2009T13_79_6,AFP_ENG_20070612.0284.LDC2009T13_79,Saif Ali Khan-Kareena Kapoor,t,AFP_ENG_20070612.0284.LDC2009T13_79_2-AFP_ENG_20070612.0284.LDC2009T13_79_6,123883
AFP_ENG_20080822.0105.LDC2009T13_10_2,AFP_ENG_20080822.0105.LDC2009T13_10_8,AFP_ENG_20080822.0105.LDC2009T13_10,George W. Bush-Laura Bush,t,AFP_ENG_20080822.0105.LDC2009T13_10_2-AFP_ENG_20080822.0105.LDC2009T13_10_8,84087
NYT_ENG_20071021.0035.LDC2009T13_1566_16,NYT_ENG_20071021.0035.LDC2009T13_1566_19,NYT_ENG_20071021.0035.LDC2009T13_1566,Tom Waits-Kathleen Brennan,t,NYT_ENG_20071021.0035.LDC2009T13_1566_16-NYT_ENG_20071021.0035.LDC2009T13_1566_19,135675
eng-WL-109-174581-12950831_337_20,eng-WL-109-174581-12950831_337_14,eng-WL-109-174581-12950831_337,Mary Steenburgen-Ted Danson,t,eng-WL-109-174581-12950831_337_20-eng-WL-109-174581-12950831_337_14,226808
LTW_ENG_20070120.0106.LDC2009T13_449_16,LTW_ENG_20070120.0106.LDC2009T13_449_2,LTW_ENG_20070120.0106.LDC2009T13_449,John Phillips-Michelle Phillips,t,LTW_ENG_20070120.0106.LDC2009T13_449_16-LTW_ENG_20070120.0106.LDC2009T13_449_2,270638
AFP_ENG_20070711.0415.LDC2009T13_436_26,AFP_ENG_20070711.0415.LDC2009T13_436_13,AFP_ENG_20070711.0415.LDC2009T13_436,Diane Antonopoulos-Luke Donald,t,AFP_ENG_20070711.0415.LDC2009T13_436_26-AFP_ENG_20070711.0415.LDC2009T13_436_13,237356
eng-WL-11-174595-12968423_2391_17,eng-WL-11-174595-12968423_2391_20,eng-WL-11-174595-12968423_2391,Heidi Montag-Spencer Pratt,t,eng-WL-11-174595-12968423_2391_17-eng-WL-11-174595-12968423_2391_20,54893
AFP_ENG_20080424.0072.LDC2009T13_6_2,AFP_ENG_20080424.0072.LDC2009T13_6_49,AFP_ENG_20080424.0072.LDC2009T13_6,George W. Bush-Laura Bush,t,AFP_ENG_20080424.0072.LDC2009T13_6_2-AFP_ENG_20080424.0072.LDC2009T13_6_49,101226
LTW_ENG_20080202.0063.LDC2009T13_91_20,LTW_ENG_20080202.0063.LDC2009T13_91_17,LTW_ENG_20080202.0063.LDC2009T13_91,Joanne Woodward-Paul Newman,t,LTW_ENG_20080202.0063.LDC2009T13_91_20-LTW_ENG_20080202.0063.LDC2009T13_91_17,92667
APW_ENG_20080211.0379.LDC2009T13_12_3,APW_ENG_20080211.0379.LDC2009T13_12_0,APW_ENG_20080211.0379.LDC2009T13_12,Heather Mills-Paul McCartney,t,APW_ENG_20080211.0379.LDC2009T13_12_3-APW_ENG_20080211.0379.LDC2009T13_12_0,199578
eng-WL-11-174573-12958496_1757_12,eng-WL-11-174573-12958496_1757_9,eng-WL-11-174573-12958496_1757,Diane Keaton-Woody Allen,t,eng-WL-11-174573-12958496_1757_12-eng-WL-11-174573-12958496_1757_9,270552
eng-WL-11-174595-12971755_7_32,eng-WL-11-174595-12971755_7_49,eng-WL-11-174595-12971755_7,Ellen DeGeneres-Portia de Rossi,t,eng-WL-11-174595-12971755_7_32-eng-WL-11-174595-12971755_7_49,170307
APW_ENG_20071221.0097.LDC2009T13_133_5,APW_ENG_20071221.0097.LDC2009T13_133_2,APW_ENG_20071221.0097.LDC2009T13_133,Soon-Yi Previn-Woody Allen,t,APW_ENG_20071221.0097.LDC2009T13_133_5-APW_ENG_20071221.0097.LDC2009T13_133_2,277918
NYT_ENG_20081109.0109.LDC2009T13_192_38,NYT_ENG_20081109.0109.LDC2009T13_192_32,NYT_ENG_20081109.0109.LDC2009T13_192,Michelle Obama-Barack Obama,t,NYT_ENG_20081109.0109.LDC2009T13_192_38-NYT_ENG_20081109.0109.LDC2009T13_192_32,250681
NYT_ENG_20080829.0222.LDC2009T13_1680_22,NYT_ENG_20080829.0222.LDC2009T13_1680_3,NYT_ENG_20080829.0222.LDC2009T13_1680,John McCain-Cindy McCain,t,NYT_ENG_20080829.0222.LDC2009T13_1680_22-NYT_ENG_20080829.0222.LDC2009T13_1680_3,92648
131792@107_17,131792@107_24,131792@107,Cindy McCain-John McCain,t,131792@107_17-131792@107_24,254217
eng-WL-11-174594-12963613_204_14,eng-WL-11-174594-12963613_204_0,eng-WL-11-174594-12963613_204,Kevin Federline-Britney Spears,t,eng-WL-11-174594-12963613_204_14-eng-WL-11-174594-12963613_204_0,36644
NYT_ENG_20080809.0062.LDC2009T13_610_14,NYT_ENG_20080809.0062.LDC2009T13_610_20,NYT_ENG_20080809.0062.LDC2009T13_610,Pamela Anderson-Tommy Lee,t,NYT_ENG_20080809.0062.LDC2009T13_610_14-NYT_ENG_20080809.0062.LDC2009T13_610_20,229048
eng-NG-31-134040-9592243_1313_1,eng-NG-31-134040-9592243_1313_36,eng-NG-31-134040-9592243_1313,Nancy Pelosi-Paul Pelosi,t,eng-NG-31-134040-9592243_1313_1-eng-NG-31-134040-9592243_1313_36,131904
eng-NG-31-141957-9977840_283_8,eng-NG-31-141957-9977840_283_5,eng-NG-31-141957-9977840_283,Spencer Pratt-Heidi Montag,t,eng-NG-31-141957-9977840_283_8-eng-NG-31-141957-9977840_283_5,32354
eng-NG-31-100675-11206558_612_0,eng-NG-31-100675-11206558_612_3,eng-NG-31-100675-11206558_612,John Pizzarelli-Jessica Molaskey,t,eng-NG-31-100675-11206558_612_0-eng-NG-31-100675-11206558_612_3,149390
eng-WL-11-174583-12935761_14_0,eng-WL-11-174583-12935761_14_3,eng-WL-11-174583-12935761_14,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12935761_14_0-eng-WL-11-174583-12935761_14_3,186257
APW_ENG_20070306.0666.LDC2009T13_16_8,APW_ENG_20070306.0666.LDC2009T13_16_2,APW_ENG_20070306.0666.LDC2009T13_16,Arun Nayar-Elizabeth Hurley,t,APW_ENG_20070306.0666.LDC2009T13_16_8-APW_ENG_20070306.0666.LDC2009T13_16_2,121257
eng-WL-107-174567-12933048_8_2,eng-WL-107-174567-12933048_8_7,eng-WL-107-174567-12933048_8,Kourtney Kardashian-Scott Disick,t,eng-WL-107-174567-12933048_8_2-eng-WL-107-174567-12933048_8_7,11708
AFP_ENG_20080826.0147.LDC2009T13_6_0,AFP_ENG_20080826.0147.LDC2009T13_6_9,AFP_ENG_20080826.0147.LDC2009T13_6,Cindy McCain-John McCain,t,AFP_ENG_20080826.0147.LDC2009T13_6_0-AFP_ENG_20080826.0147.LDC2009T13_6_9,257563
eng-WL-11-174595-12968230_1502_4,eng-WL-11-174595-12968230_1502_9,eng-WL-11-174595-12968230_1502,Heidi Montag-Spencer Pratt,t,eng-WL-11-174595-12968230_1502_4-eng-WL-11-174595-12968230_1502_9,171326
eng-NG-31-100573-10893611_823_35,eng-NG-31-100573-10893611_823_27,eng-NG-31-100573-10893611_823,Hagar-Abraham,t,eng-NG-31-100573-10893611_823_35-eng-NG-31-100573-10893611_823_27,164584
NYT_ENG_20071217.0101.LDC2009T13_72_21,NYT_ENG_20071217.0101.LDC2009T13_72_15,NYT_ENG_20071217.0101.LDC2009T13_72,Abigail Adams-John Adams,t,NYT_ENG_20071217.0101.LDC2009T13_72_21-NYT_ENG_20071217.0101.LDC2009T13_72_15,229496
NYT_ENG_20070910.0187.LDC2009T13_66_18,NYT_ENG_20070910.0187.LDC2009T13_66_7,NYT_ENG_20070910.0187.LDC2009T13_66,Pamela Anderson-Tommy Lee,t,NYT_ENG_20070910.0187.LDC2009T13_66_18-NYT_ENG_20070910.0187.LDC2009T13_66_7,39076
APW_ENG_20071026.0116.LDC2009T13_226_2,APW_ENG_20071026.0116.LDC2009T13_226_7,APW_ENG_20071026.0116.LDC2009T13_226,Rod Stewart-Rachel Hunter,t,APW_ENG_20071026.0116.LDC2009T13_226_2-APW_ENG_20071026.0116.LDC2009T13_226_7,86686
NYT_ENG_20080526.0148.LDC2009T13_419_52,NYT_ENG_20080526.0148.LDC2009T13_419_46,NYT_ENG_20080526.0148.LDC2009T13_419,Nicole Kidman-Tom Cruise,t,NYT_ENG_20080526.0148.LDC2009T13_419_52-NYT_ENG_20080526.0148.LDC2009T13_419_46,113524
APW_ENG_20071110.0792.LDC2009T13_227_13,APW_ENG_20071110.0792.LDC2009T13_227_16,APW_ENG_20071110.0792.LDC2009T13_227,Tom Cruise-Katie Holmes,t,APW_ENG_20071110.0792.LDC2009T13_227_13-APW_ENG_20071110.0792.LDC2009T13_227_16,86412
LTW_ENG_20070930.0004.LDC2009T13_136_45,LTW_ENG_20070930.0004.LDC2009T13_136_55,LTW_ENG_20070930.0004.LDC2009T13_136,Elizabeth Edwards-John Edwards,t,LTW_ENG_20070930.0004.LDC2009T13_136_45-LTW_ENG_20070930.0004.LDC2009T13_136_55,252198
eng-WL-11-174643-12999736_75_45,eng-WL-11-174643-12999736_75_36,eng-WL-11-174643-12999736_75,Dorothea Hurley-Jon Bon Jovi,t,eng-WL-11-174643-12999736_75_45-eng-WL-11-174643-12999736_75_36,34007
eng-WL-11-174583-12935662_86_17,eng-WL-11-174583-12935662_86_23,eng-WL-11-174583-12935662_86,Jennifer Aniston-Brad Pitt,t,eng-WL-11-174583-12935662_86_17-eng-WL-11-174583-12935662_86_23,205191
86647@32_8,86647@32_3,86647@32,Tom Cruise-Katie Holmes,t,86647@32_8-86647@32_3,23468
APW_ENG_20070712.1010.LDC2009T13_420_16,APW_ENG_20070712.1010.LDC2009T13_420_8,APW_ENG_20070712.1010.LDC2009T13_420,Dashiell Hammett-Lillian Hellman,t,APW_ENG_20070712.1010.LDC2009T13_420_16-APW_ENG_20070712.1010.LDC2009T13_420_8,29976
APW_ENG_20070323.1228.LDC2009T13_325_6,APW_ENG_20070323.1228.LDC2009T13_325_14,APW_ENG_20070323.1228.LDC2009T13_325,Elizabeth Edwards-John Edwards,t,APW_ENG_20070323.1228.LDC2009T13_325_6-APW_ENG_20070323.1228.LDC2009T13_325_14,239903
eng-NG-31-139687-9848926_199_33,eng-NG-31-139687-9848926_199_28,eng-NG-31-139687-9848926_199,Susan Polgar-Paul Truong,t,eng-NG-31-139687-9848926_199_33-eng-NG-31-139687-9848926_199_28,249531
46840@3_0,46840@3_8,46840@3,Bill Clinton-Hillary Rodham Clinton,t,46840@3_0-46840@3_8,180243
eng-WL-11-174579-12936149_0_3,eng-WL-11-174579-12936149_0_0,eng-WL-11-174579-12936149_0,Jennifer Aniston-Brad Pitt,t,eng-WL-11-174579-12936149_0_3-eng-WL-11-174579-12936149_0_0,14673
NYT_ENG_20080924.0097.LDC2009T13_78_1,NYT_ENG_20080924.0097.LDC2009T13_78_12,NYT_ENG_20080924.0097.LDC2009T13_78,Stuart Townsend-Charlize Theron,t,NYT_ENG_20080924.0097.LDC2009T13_78_1-NYT_ENG_20080924.0097.LDC2009T13_78_12,290573
NYT_ENG_20070826.0178.LDC2009T13_1269_10,NYT_ENG_20070826.0178.LDC2009T13_1269_3,NYT_ENG_20070826.0178.LDC2009T13_1269,Tammy Faye-Roe Messner,t,NYT_ENG_20070826.0178.LDC2009T13_1269_10-NYT_ENG_20070826.0178.LDC2009T13_1269_3,268843
eng-WL-11-174587-12961489_1370_16,eng-WL-11-174587-12961489_1370_13,eng-WL-11-174587-12961489_1370,Nick Lachey-Jessica Simpson,t,eng-WL-11-174587-12961489_1370_16-eng-WL-11-174587-12961489_1370_13,280515
LTW_ENG_20071208.0130.LDC2009T13_239_7,LTW_ENG_20071208.0130.LDC2009T13_239_0,LTW_ENG_20071208.0130.LDC2009T13_239,Tom Harkin-Ruth Harkin,t,LTW_ENG_20071208.0130.LDC2009T13_239_7-LTW_ENG_20071208.0130.LDC2009T13_239_0,15845
LTW_ENG_20080729.0008.LDC2009T13_9_5,LTW_ENG_20080729.0008.LDC2009T13_9_2,LTW_ENG_20080729.0008.LDC2009T13_9,Naomi Duguid-Jeffrey Alford,t,LTW_ENG_20080729.0008.LDC2009T13_9_5-LTW_ENG_20080729.0008.LDC2009T13_9_2,17158
eng-WL-11-174595-12968560_1153_33,eng-WL-11-174595-12968560_1153_14,eng-WL-11-174595-12968560_1153,Lynne Spears-Jamie Spears,t,eng-WL-11-174595-12968560_1153_33-eng-WL-11-174595-12968560_1153_14,189874
APW_ENG_20070910.0057.LDC2009T13_287_7,APW_ENG_20070910.0057.LDC2009T13_287_13,APW_ENG_20070910.0057.LDC2009T13_287,Chris Brown-Rihanna,t,APW_ENG_20070910.0057.LDC2009T13_287_7-APW_ENG_20070910.0057.LDC2009T13_287_13,279054
NYT_ENG_20080404.0011.LDC2009T13_431_3,NYT_ENG_20080404.0011.LDC2009T13_431_34,NYT_ENG_20080404.0011.LDC2009T13_431,Liv Ullmann-Ingmar Bergman,t,NYT_ENG_20080404.0011.LDC2009T13_431_3-NYT_ENG_20080404.0011.LDC2009T13_431_34,76241
eng-WL-11-174594-12963243_135_27,eng-WL-11-174594-12963243_135_23,eng-WL-11-174594-12963243_135,Ryan Reynolds-Scarlett Johansson,t,eng-WL-11-174594-12963243_135_27-eng-WL-11-174594-12963243_135_23,174270
eng-WL-11-174595-12968506_2493_6,eng-WL-11-174595-12968506_2493_11,eng-WL-11-174595-12968506_2493,Katherine Heigl-Josh Kelley,t,eng-WL-11-174595-12968506_2493_6-eng-WL-11-174595-12968506_2493_11,151734
eng-WL-11-174643-13000435_106_16,eng-WL-11-174643-13000435_106_9,eng-WL-11-174643-13000435_106,Elin Nordegren-Tiger Woods,t,eng-WL-11-174643-13000435_106_16-eng-WL-11-174643-13000435_106_9,110642
APW_ENG_20081218.0032.LDC2009T13_978_13,APW_ENG_20081218.0032.LDC2009T13_978_10,APW_ENG_20081218.0032.LDC2009T13_978,Frida Kahlo-Diego Rivera,t,APW_ENG_20081218.0032.LDC2009T13_978_13-APW_ENG_20081218.0032.LDC2009T13_978_10,204752
APW_ENG_20071011.0294.LDC2009T13_494_28,APW_ENG_20071011.0294.LDC2009T13_494_21,APW_ENG_20071011.0294.LDC2009T13_494,Tom Harkin-Ruth Harkin,t,APW_ENG_20071011.0294.LDC2009T13_494_28-APW_ENG_20071011.0294.LDC2009T13_494_21,264215
eng-NG-31-140659-12217969_139_5,eng-NG-31-140659-12217969_139_2,eng-NG-31-140659-12217969_139,Nancy Nicholson-Robert Graves,t,eng-NG-31-140659-12217969_139_5-eng-NG-31-140659-12217969_139_2,282574
eng-WL-11-174595-12967341_892_28,eng-WL-11-174595-12967341_892_15,eng-WL-11-174595-12967341_892,Jennifer Garner-Ben Affleck,t,eng-WL-11-174595-12967341_892_28-eng-WL-11-174595-12967341_892_15,127352
APW_ENG_20070405.0111.LDC2009T13_0_11,APW_ENG_20070405.0111.LDC2009T13_0_6,APW_ENG_20070405.0111.LDC2009T13_0,Bobby Brown-Whitney Houston,t,APW_ENG_20070405.0111.LDC2009T13_0_11-APW_ENG_20070405.0111.LDC2009T13_0_6,224076
LTW_ENG_20070915.0036.LDC2009T13_754_10,LTW_ENG_20070915.0036.LDC2009T13_754_7,LTW_ENG_20070915.0036.LDC2009T13_754,Christine Forsyth-Peters-Jon Peters,t,LTW_ENG_20070915.0036.LDC2009T13_754_10-LTW_ENG_20070915.0036.LDC2009T13_754_7,72422
LTW_ENG_20070608.0037.LDC2009T13_1709_22,LTW_ENG_20070608.0037.LDC2009T13_1709_12,LTW_ENG_20070608.0037.LDC2009T13_1709,Cora Roth-Sheldon Roth,t,LTW_ENG_20070608.0037.LDC2009T13_1709_22-LTW_ENG_20070608.0037.LDC2009T13_1709_12,32832
NYT_ENG_20070125.0230.LDC2009T13_945_16,NYT_ENG_20070125.0230.LDC2009T13_945_13,NYT_ENG_20070125.0230.LDC2009T13_945,Douglas Fairbanks-Mary Pickford,t,NYT_ENG_20070125.0230.LDC2009T13_945_16-NYT_ENG_20070125.0230.LDC2009T13_945_13,229529
NYT_ENG_20080701.0252.LDC2009T13_1075_44,NYT_ENG_20080701.0252.LDC2009T13_1075_22,NYT_ENG_20080701.0252.LDC2009T13_1075,Barack Obama-Michelle Obama,t,NYT_ENG_20080701.0252.LDC2009T13_1075_44-NYT_ENG_20080701.0252.LDC2009T13_1075_22,154064
NYT_ENG_20071018.0154.LDC2009T13_700_16,NYT_ENG_20071018.0154.LDC2009T13_700_13,NYT_ENG_20071018.0154.LDC2009T13_700,Amy Madigan-Ed Harris,t,NYT_ENG_20071018.0154.LDC2009T13_700_16-NYT_ENG_20071018.0154.LDC2009T13_700_13,232035
eng-WL-107-174567-12931868_268_1,eng-WL-107-174567-12931868_268_11,eng-WL-107-174567-12931868_268,Oksana Grigorieva-Timothy Dalton,t,eng-WL-107-174567-12931868_268_1-eng-WL-107-174567-12931868_268_11,32371
eng-WL-11-174573-12960166_334_5,eng-WL-11-174573-12960166_334_8,eng-WL-11-174573-12960166_334,Woody Allen-Diane Keaton,t,eng-WL-11-174573-12960166_334_5-eng-WL-11-174573-12960166_334_8,89529
LTW_ENG_20080318.0138.LDC2009T13_1_10,LTW_ENG_20080318.0138.LDC2009T13_1_5,LTW_ENG_20080318.0138.LDC2009T13_1,Heather Mills-Paul McCartney,t,LTW_ENG_20080318.0138.LDC2009T13_1_10-LTW_ENG_20080318.0138.LDC2009T13_1_5,18617
LTW_ENG_20070830.0017.LDC2009T13_63_7,LTW_ENG_20070830.0017.LDC2009T13_63_10,LTW_ENG_20070830.0017.LDC2009T13_63,Bryan Batt-Tom Cianfichi,t,LTW_ENG_20070830.0017.LDC2009T13_63_7-LTW_ENG_20070830.0017.LDC2009T13_63_10,211025
APW_ENG_20080113.0773.LDC2009T13_30_1,APW_ENG_20080113.0773.LDC2009T13_30_4,APW_ENG_20080113.0773.LDC2009T13_30,Christina Aguilera-Jordan Bratman,t,APW_ENG_20080113.0773.LDC2009T13_30_1-APW_ENG_20080113.0773.LDC2009T13_30_4,65777
LTW_ENG_20080108.0109.LDC2009T13_6_46,LTW_ENG_20080108.0109.LDC2009T13_6_54,LTW_ENG_20080108.0109.LDC2009T13_6,Mick Jagger-Jerry Hall,t,LTW_ENG_20080108.0109.LDC2009T13_6_46-LTW_ENG_20080108.0109.LDC2009T13_6_54,54031
NYT_ENG_20070610.0113.LDC2009T13_1043_2,NYT_ENG_20070610.0113.LDC2009T13_1043_6,NYT_ENG_20070610.0113.LDC2009T13_1043,Mark V. Olsen-Will Scheffer,t,NYT_ENG_20070610.0113.LDC2009T13_1043_2-NYT_ENG_20070610.0113.LDC2009T13_1043_6,287129
NYT_ENG_20080902.0211.LDC2009T13_350_1,NYT_ENG_20080902.0211.LDC2009T13_350_35,NYT_ENG_20080902.0211.LDC2009T13_350,John McCain-Cindy McCain,t,NYT_ENG_20080902.0211.LDC2009T13_350_1-NYT_ENG_20080902.0211.LDC2009T13_350_35,133902
90690@28_28,90690@28_23,90690@28,Alfred Hitchcock-Alma Reville,t,90690@28_28-90690@28_23,219482
APW_ENG_20020806.0316.LDC2007T07_53_0,APW_ENG_20020806.0316.LDC2007T07_53_5,APW_ENG_20020806.0316.LDC2007T07_53,Fadwa Barghouti-Marwan Barghouti,t,APW_ENG_20020806.0316.LDC2007T07_53_0-APW_ENG_20020806.0316.LDC2007T07_53_5,27942
eng-NG-31-130873-12107057_34_19,eng-NG-31-130873-12107057_34_16,eng-NG-31-130873-12107057_34,Sonia Gandhi-Rajiv Gandhi,t,eng-NG-31-130873-12107057_34_19-eng-NG-31-130873-12107057_34_16,51651
APW_ENG_20070928.0148.LDC2009T13_279_8,APW_ENG_20070928.0148.LDC2009T13_279_5,APW_ENG_20070928.0148.LDC2009T13_279,Jennifer Aniston-Brad Pitt,t,APW_ENG_20070928.0148.LDC2009T13_279_8-APW_ENG_20070928.0148.LDC2009T13_279_5,243981
eng-WL-11-174595-12968156_649_0,eng-WL-11-174595-12968156_649_6,eng-WL-11-174595-12968156_649,Kelis-Nas,t,eng-WL-11-174595-12968156_649_0-eng-WL-11-174595-12968156_649_6,132477
XIN_ENG_20081225.0118.LDC2009T13_214_12,XIN_ENG_20081225.0118.LDC2009T13_214_5,XIN_ENG_20081225.0118.LDC2009T13_214,Melissa Gilbert-Bruce Boxleitner,t,XIN_ENG_20081225.0118.LDC2009T13_214_12-XIN_ENG_20081225.0118.LDC2009T13_214_5,94528
eng-WL-11-174595-12968401_1514_12,eng-WL-11-174595-12968401_1514_26,eng-WL-11-174595-12968401_1514,Hilary Duff-Mike Comrie,t,eng-WL-11-174595-12968401_1514_12-eng-WL-11-174595-12968401_1514_26,210709
345@0_14,345@0_0,345@0,John Profumo-Valerie Hobson,t,345@0_14-345@0_0,275460
APW_ENG_20080207.1456.LDC2009T13_914_16,APW_ENG_20080207.1456.LDC2009T13_914_29,APW_ENG_20080207.1456.LDC2009T13_914,Jennifer Lopez-Marc Anthony,t,APW_ENG_20080207.1456.LDC2009T13_914_16-APW_ENG_20080207.1456.LDC2009T13_914_29,167733
eng-WL-11-174574-12934468_139_3,eng-WL-11-174574-12934468_139_1,eng-WL-11-174574-12934468_139,Chris Brown-Rihanna,t,eng-WL-11-174574-12934468_139_3-eng-WL-11-174574-12934468_139_1,169613
eng-WL-11-174583-12937035_16_0,eng-WL-11-174583-12937035_16_3,eng-WL-11-174583-12937035_16,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12937035_16_0-eng-WL-11-174583-12937035_16_3,130378
AFP_ENG_20070123.0675.LDC2009T13_390_5,AFP_ENG_20070123.0675.LDC2009T13_390_2,AFP_ENG_20070123.0675.LDC2009T13_390,Maxim Staviski-Albena Denkova,t,AFP_ENG_20070123.0675.LDC2009T13_390_5-AFP_ENG_20070123.0675.LDC2009T13_390_2,141654
eng-WL-11-174592-12943095_73_41,eng-WL-11-174592-12943095_73_0,eng-WL-11-174592-12943095_73,Jerry O'Connell-Rebecca Romijn,t,eng-WL-11-174592-12943095_73_41-eng-WL-11-174592-12943095_73_0,13078
NYT_ENG_20070529.0197.LDC2009T13_725_30,NYT_ENG_20070529.0197.LDC2009T13_725_25,NYT_ENG_20070529.0197.LDC2009T13_725,Grant Tinker-Mary Tyler Moore,t,NYT_ENG_20070529.0197.LDC2009T13_725_30-NYT_ENG_20070529.0197.LDC2009T13_725_25,172329
AFP_ENG_20081016.0586.LDC2009T13_131_31,AFP_ENG_20081016.0586.LDC2009T13_131_21,AFP_ENG_20081016.0586.LDC2009T13_131,Guy Ritchie-Madonna,t,AFP_ENG_20081016.0586.LDC2009T13_131_31-AFP_ENG_20081016.0586.LDC2009T13_131_21,278079
eng-WL-11-174583-12935692_48_11,eng-WL-11-174583-12935692_48_3,eng-WL-11-174583-12935692_48,Angelina Jolie-Brad Pitt,t,eng-WL-11-174583-12935692_48_11-eng-WL-11-174583-12935692_48_3,32363
APW_ENG_20070618.1418.LDC2009T13_26_0,APW_ENG_20070618.1418.LDC2009T13_26_5,APW_ENG_20070618.1418.LDC2009T13_26,Jon Cryer-Lisa Joyner,t,APW_ENG_20070618.1418.LDC2009T13_26_0-APW_ENG_20070618.1418.LDC2009T13_26_5,29283
LTW_ENG_20080325.0090.LDC2009T13_72_45,LTW_ENG_20080325.0090.LDC2009T13_72_39,LTW_ENG_20080325.0090.LDC2009T13_72,Yoko Ono-John Lennon,t,LTW_ENG_20080325.0090.LDC2009T13_72_45-LTW_ENG_20080325.0090.LDC2009T13_72_39,37228
eng-WL-11-174592-12941352_208_15,eng-WL-11-174592-12941352_208_0,eng-WL-11-174592-12941352_208,Cash Warren-Jessica Alba,t,eng-WL-11-174592-12941352_208_15-eng-WL-11-174592-12941352_208_0,209571
APW_ENG_20080521.0168.LDC2009T13_611_8,APW_ENG_20080521.0168.LDC2009T13_611_2,APW_ENG_20080521.0168.LDC2009T13_611,Maria Shriver-Arnold Schwarzenegger,t,APW_ENG_20080521.0168.LDC2009T13_611_8-APW_ENG_20080521.0168.LDC2009T13_611_2,31694
eng-NG-31-146450-10408799_0_0,eng-NG-31-146450-10408799_0_3,eng-NG-31-146450-10408799_0,shane deary-keri russell,t,eng-NG-31-146450-10408799_0_0-eng-NG-31-146450-10408799_0_3,10887
eng-WL-11-174595-12967489_373_0,eng-WL-11-174595-12967489_373_3,eng-WL-11-174595-12967489_373,Tim Burton-Helena Bonham Carter,t,eng-WL-11-174595-12967489_373_0-eng-WL-11-174595-12967489_373_3,151453
eng-NG-31-147907-10554487_53_17,eng-NG-31-147907-10554487_53_21,eng-NG-31-147907-10554487_53,Dawn Robinson-Dre Allen,t,eng-NG-31-147907-10554487_53_17-eng-NG-31-147907-10554487_53_21,52241
APW_ENG_20080505.0845.LDC2009T13_0_0,APW_ENG_20080505.0845.LDC2009T13_0_3,APW_ENG_20080505.0845.LDC2009T13_0,Scarlett Johansson-Ryan Reynolds,t,APW_ENG_20080505.0845.LDC2009T13_0_0-APW_ENG_20080505.0845.LDC2009T13_0_3,266696
eng-WL-11-174594-12963322_18_21,eng-WL-11-174594-12963322_18_18,eng-WL-11-174594-12963322_18,Katie Holmes-Tom Cruise,t,eng-WL-11-174594-12963322_18_21-eng-WL-11-174594-12963322_18_18,208984
NYT_ENG_20071226.0115.LDC2009T13_832_6,NYT_ENG_20071226.0115.LDC2009T13_832_2,NYT_ENG_20071226.0115.LDC2009T13_832,Tod Williams-Gretchen Mol,t,NYT_ENG_20071226.0115.LDC2009T13_832_6-NYT_ENG_20071226.0115.LDC2009T13_832_2,153224
eng-WL-110-174626-12995794_295_2,eng-WL-110-174626-12995794_295_9,eng-WL-110-174626-12995794_295,James DeBarge-Janet Jackson,t,eng-WL-110-174626-12995794_295_2-eng-WL-110-174626-12995794_295_9,282959
LTW_ENG_20080427.0016.LDC2009T13_837_15,LTW_ENG_20080427.0016.LDC2009T13_837_23,LTW_ENG_20080427.0016.LDC2009T13_837,Clark Gable-Carole Lombard,t,LTW_ENG_20080427.0016.LDC2009T13_837_15-LTW_ENG_20080427.0016.LDC2009T13_837_23,114340
APW_ENG_20080717.0226.LDC2009T13_300_0,APW_ENG_20080717.0226.LDC2009T13_300_9,APW_ENG_20080717.0226.LDC2009T13_300,Jonny Lee Miller-Angelina Jolie,t,APW_ENG_20080717.0226.LDC2009T13_300_0-APW_ENG_20080717.0226.LDC2009T13_300_9,227500
AFP_ENG_20071220.0315.LDC2009T13_107_14,AFP_ENG_20071220.0315.LDC2009T13_107_18,AFP_ENG_20071220.0315.LDC2009T13_107,Abraham-Hagar,t,AFP_ENG_20071220.0315.LDC2009T13_107_14-AFP_ENG_20071220.0315.LDC2009T13_107_18,64901
