relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
NYT_ENG_20070914.0028.LDC2009T13_627_22-NYT_ENG_20070914.0028.LDC2009T13_627_0,NYT_ENG_20070914.0028.LDC2009T13_627,Mstislav Rostropovich-Sotheby,,0.972,"{Sotheby,'s,London,is,also,selling,the,Russian,collection,of,the,opera,singer,Galina,Vishnevskaya,"","",80,"","",and,her,husband,"","",Mstislav,Rostropovich,"","",the,cellist,and,conductor,who,died,in,April,.}",22,2,0,1,1,"{word_between=husband,word_between=opera,num_words_between=21,word_between=London,""word_between=,"",word_between=80}","{3.84079,3.0422,-2.83438,-1.96751,-1.47517,0.913422}"
eng-WL-11-174595-12969670_158_0-eng-WL-11-174595-12969670_158_14,eng-WL-11-174595-12969670_158,Vicki B.-Heidi Montag,,0.992,"{Vicki,B.,could,learn,a,thing,or,two,about,promoting,her,clothing,line,from,Heidi,Montag,and,Spencer,Pratt,.}",0,2,14,2,2,"{word_between=promoting,num_words_between=12,word_between=line,word_between=thing,word_between=or,word_between=her}","{2.3747,-1.48918,1.40146,1.34434,-0.911696,0.632033}"
AFP_ENG_20080522.0172.LDC2009T13_129_4-AFP_ENG_20080522.0172.LDC2009T13_129_31,AFP_ENG_20080522.0172.LDC2009T13_129,Simon Chisale-Madonna,,0.996,"{A,Malawian,social,worker,Simon,Chisale,has,recommended,to,the,court,that,the,pop,star,be,given,permanent,custody,in,a,report,compiled,after,a,visit,to,the,London,home,of,Madonna,and,her,filmmaker,husband,Guy,Ritchie,.}",4,2,31,1,1,"{num_words_between=25,word_between=custody,word_between=London,word_between=compiled,word_between=permanent,word_between=court}","{-2.64241,2.11943,-1.96751,1.55418,1.36513,1.07708}"
AFP_ENG_20080202.0310.LDC2009T13_151_24-AFP_ENG_20080202.0310.LDC2009T13_151_2,AFP_ENG_20080202.0310.LDC2009T13_151,Oprah Winfrey-Clinton,,0.92,"{To,counter,Clinton,'s,appeal,to,women,voters,"","",the,Obama,campaign,announced,it,is,deploying,the,candidate,'s,wife,Michelle,"","",TV,megastar,Oprah,Winfrey,"","",and,Caroline,Kennedy,"","",daughter,of,slain,president,John,F.,Kennedy,-LRB-,president,1961-1963,-RRB-,.}",24,2,2,1,1,"{word_between=wife,num_words_between=21,word_between=Michelle,word_between=deploying,word_between=appeal,""word_between=,""}","{4.08982,-2.83438,-1.95198,1.86569,1.68214,-1.47517}"
eng-WL-11-174595-12967910_182_28-eng-WL-11-174595-12967910_182_33,eng-WL-11-174595-12967910_182,Kingston James-Gavin Rossdale,,0.996,"{Altho,"","",some,celebrity,moms,tend,to,get,it,right,on,pretty,much,every,occasion,...,here,are,new,pictures,of,Gwen,Stefani,out,with,her,baby,boy,Kingston,James,and,her,hubby,Gavin,Rossdale,:}",28,2,33,2,2,"{word_between=hubby,num_words_between=3,word_between=her,word_between=and}","{4.37941,-0.912485,0.632033,0.569635}"
eng-WL-11-174595-12968504_2573_0-eng-WL-11-174595-12968504_2573_43,eng-WL-11-174595-12968504_2573,Alanis-Alanis Morissette,f,0.942,"{Alanis,has,been,hard,at,work,on,a,new,album,since,she,ended,her,engagement,to,hottie,Ryan,Reynolds,...,nothing,feeds,an,artist,'s,soul,like,heartbreak,...,I,ca,n't,wait,to,hear,what,30-year,old,angst,from,the,once-again,jaded,Alanis,Morissette,sounds,like,:-RRB-,-LSB-,Source,via,ONTD,!,-RSB-}",0,1,43,2,2,"{word_between=Reynolds,word_between=soul,word_between=album,word_between=engagement,word_between=what,num_words_between=42}","{-2.4115,2.21864,1.49542,1.37772,-1.35734,-1.26388}"
APW_ENG_20070910.1186.LDC2009T13_897_15-APW_ENG_20070910.1186.LDC2009T13_897_35,APW_ENG_20070910.1186.LDC2009T13_897,Johnny Belinda-Ronald Reagan,,0.974,"{LOS,ANGELES,--,Jane,Wyman,"","",Oscar,winner,as,the,deaf,rape,victim,in,``,Johnny,Belinda,"","",'',star,of,the,long-running,TV,series,``,Falcon,Crest,'',and,first,wife,of,former,President,Ronald,Reagan,"","",has,died,at,her,desert,home,.}",15,2,35,2,2,"{word_between=wife,num_words_between=18,""word_between=,"",word_between=President,word_between=star,word_between=series}","{4.08982,-2.45723,-1.47517,0.936406,0.906352,-0.808958}"
48639@11_4-48639@11_12,48639@11,Beckham-Adams,,0.926,"{But,the,arrival,of,Beckham,and,wife,Victoria,``,Posh,Spice,'',Adams,is,set,to,serve,up,a,different,sort,of,test,"","",one,relevant,to,American,culture,'s,modern-day,obsession,with,celebrity,and,passion,for,the,marketplace,.}",4,1,12,1,1,"{word_between=wife,num_words_between=7,word_between=Posh,word_between=and,word_between=Spice,word_between=''}","{4.08982,-1.67476,-0.620857,0.569635,0.467375,-0.0949604}"
APW_ENG_20070629.0927.LDC2009T13_185_0-APW_ENG_20070629.0927.LDC2009T13_185_31,APW_ENG_20070629.0927.LDC2009T13_185,Nowak-William Oefelein,,0.94,"{Nowak,"","",44,"","",was,charged,with,attempted,kidnapping,"","",burglary,with,assault,and,battery,during,a,confrontation,at,Orlando,International,Airport,with,Colleen,Shipman,"","",the,girlfriend,of,former,astronaut,William,Oefelein,.}",0,1,31,2,2,"{num_words_between=30,word_between=girlfriend,word_between=44,""word_between=,"",word_between=confrontation,word_between=Orlando}","{-3.32787,2.94728,2.48298,-1.47517,1.12429,-1.10688}"
145852@4_12-145852@4_0,145852@4,Obama-McCain,,0.902,"{McCain,denounced,the,newspaper,'s,decision,not,to,release,a,video,of,Obama,at,an,event,with,a,former,leader,of,the,PLO,.}",12,1,0,1,1,"{word_between=decision,num_words_between=11,word_between=the,word_between=newspaper,word_between=not,word_between=of}","{2.26595,-1.24578,0.392294,0.31306,0.280691,0.239675}"
