person1_id,person2_id,sentence_id,description,is_true,relation_id,id
APW_ENG_20070809.1202.LDC2009T13_668_8,APW_ENG_20070809.1202.LDC2009T13_668_1,APW_ENG_20070809.1202.LDC2009T13_668,Scott Kelly-Morgan,f,APW_ENG_20070809.1202.LDC2009T13_668_8-APW_ENG_20070809.1202.LDC2009T13_668_1,435727
NYT_ENG_20080106.0134.LDC2009T13_286_8,NYT_ENG_20080106.0134.LDC2009T13_286_23,NYT_ENG_20080106.0134.LDC2009T13_286,Malik-Malik,f,NYT_ENG_20080106.0134.LDC2009T13_286_8-NYT_ENG_20080106.0134.LDC2009T13_286_23,162599
AFP_ENG_20070430.0221.LDC2009T13_9_0,AFP_ENG_20070430.0221.LDC2009T13_9_20,AFP_ENG_20070430.0221.LDC2009T13_9,Taufik Hidayat-Lin Dan,f,AFP_ENG_20070430.0221.LDC2009T13_9_0-AFP_ENG_20070430.0221.LDC2009T13_9_20,489457
38712@18_11,38712@18_14,38712@18,Seth Rogen-Paul Rudd,f,38712@18_11-38712@18_14,253673
AFP_ENG_20080326.0295.LDC2009T13_7_2,AFP_ENG_20080326.0295.LDC2009T13_7_15,AFP_ENG_20080326.0295.LDC2009T13_7,Shekhar Kapur-Anthony Minghella,f,AFP_ENG_20080326.0295.LDC2009T13_7_2-AFP_ENG_20080326.0295.LDC2009T13_7_15,301387
LTW_ENG_20070817.0100.LDC2009T13_442_28,LTW_ENG_20070817.0100.LDC2009T13_442_39,LTW_ENG_20070817.0100.LDC2009T13_442,Will Smith-Chris Rock,f,LTW_ENG_20070817.0100.LDC2009T13_442_28-LTW_ENG_20070817.0100.LDC2009T13_442_39,216071
NYT_ENG_20071209.0045.LDC2009T13_187_28,NYT_ENG_20071209.0045.LDC2009T13_187_34,NYT_ENG_20071209.0045.LDC2009T13_187,Fred Thompson-John McCain,f,NYT_ENG_20071209.0045.LDC2009T13_187_28-NYT_ENG_20071209.0045.LDC2009T13_187_34,76424
AFP_ENG_20080125.0741.LDC2009T13_346_23,AFP_ENG_20080125.0741.LDC2009T13_346_3,AFP_ENG_20080125.0741.LDC2009T13_346,Carmelo Anthony-Allen Iverson,f,AFP_ENG_20080125.0741.LDC2009T13_346_23-AFP_ENG_20080125.0741.LDC2009T13_346_3,473271
NYT_ENG_20080814.0121.LDC2009T13_299_13,NYT_ENG_20080814.0121.LDC2009T13_299_8,NYT_ENG_20080814.0121.LDC2009T13_299,Plaxico Burress-Plaxico Burress,f,NYT_ENG_20080814.0121.LDC2009T13_299_13-NYT_ENG_20080814.0121.LDC2009T13_299_8,447458
APW_ENG_20080917.0357.LDC2009T13_1239_12,APW_ENG_20080917.0357.LDC2009T13_1239_18,APW_ENG_20080917.0357.LDC2009T13_1239,Will Ferrell-Leonardo DiCaprio,f,APW_ENG_20080917.0357.LDC2009T13_1239_12-APW_ENG_20080917.0357.LDC2009T13_1239_18,368271
AFP_ENG_20080325.0372.LDC2009T13_79_5,AFP_ENG_20080325.0372.LDC2009T13_79_30,AFP_ENG_20080325.0372.LDC2009T13_79,Pervez Musharraf-Benazir Bhutto,f,AFP_ENG_20080325.0372.LDC2009T13_79_5-AFP_ENG_20080325.0372.LDC2009T13_79_30,521018
APW_ENG_20070911.1654.LDC2009T13_172_7,APW_ENG_20070911.1654.LDC2009T13_172_17,APW_ENG_20070911.1654.LDC2009T13_172,Alice Walton-Sam Walton,f,APW_ENG_20070911.1654.LDC2009T13_172_7-APW_ENG_20070911.1654.LDC2009T13_172_17,362070
eng-NG-31-141913-9975739_731_5,eng-NG-31-141913-9975739_731_33,eng-NG-31-141913-9975739_731,Ronald Reagan-Michael Manley,f,eng-NG-31-141913-9975739_731_5-eng-NG-31-141913-9975739_731_33,50524
LTW_ENG_20081221.0031.LDC2009T13_239_15,LTW_ENG_20081221.0031.LDC2009T13_239_36,LTW_ENG_20081221.0031.LDC2009T13_239,Valerie Jarrett-Michelle Obama,f,LTW_ENG_20081221.0031.LDC2009T13_239_15-LTW_ENG_20081221.0031.LDC2009T13_239_36,8908
LTW_ENG_20070131.0137.LDC2009T13_247_22,LTW_ENG_20070131.0137.LDC2009T13_247_44,LTW_ENG_20070131.0137.LDC2009T13_247,Patrick Fitzgerald-Libby,f,LTW_ENG_20070131.0137.LDC2009T13_247_22-LTW_ENG_20070131.0137.LDC2009T13_247_44,269405
NYT_ENG_20080405.0107.LDC2009T13_840_17,NYT_ENG_20080405.0107.LDC2009T13_840_14,NYT_ENG_20080405.0107.LDC2009T13_840,Jorge Posada-Derek Jeter,f,NYT_ENG_20080405.0107.LDC2009T13_840_17-NYT_ENG_20080405.0107.LDC2009T13_840_14,471635
XIN_ENG_20070808.0347.LDC2009T13_454_4,XIN_ENG_20070808.0347.LDC2009T13_454_17,XIN_ENG_20070808.0347.LDC2009T13_454,Abbas-Ehud Olmert,f,XIN_ENG_20070808.0347.LDC2009T13_454_4-XIN_ENG_20070808.0347.LDC2009T13_454_17,226449
AFP_ENG_20080917.0703.LDC2009T13_193_11,AFP_ENG_20080917.0703.LDC2009T13_193_19,AFP_ENG_20080917.0703.LDC2009T13_193,Wang Qishan-Richard Nixon,f,AFP_ENG_20080917.0703.LDC2009T13_193_11-AFP_ENG_20080917.0703.LDC2009T13_193_19,338237
eng-WL-11-174595-12968056_68_11,eng-WL-11-174595-12968056_68_20,eng-WL-11-174595-12968056_68,Britney Spears-David Cassidy,f,eng-WL-11-174595-12968056_68_11-eng-WL-11-174595-12968056_68_20,270649
APW_ENG_20080130.0130.LDC2009T13_332_0,APW_ENG_20080130.0130.LDC2009T13_332_9,APW_ENG_20080130.0130.LDC2009T13_332,Christian Brando-Marlon Brando,f,APW_ENG_20080130.0130.LDC2009T13_332_0-APW_ENG_20080130.0130.LDC2009T13_332_9,460969
LTW_ENG_20071018.0057.LDC2009T13_1516_14,LTW_ENG_20071018.0057.LDC2009T13_1516_11,LTW_ENG_20071018.0057.LDC2009T13_1516,Tom Arnold-James Gammon,f,LTW_ENG_20071018.0057.LDC2009T13_1516_14-LTW_ENG_20071018.0057.LDC2009T13_1516_11,414219
XIN_ENG_20070504.0016.LDC2009T13_180_0,XIN_ENG_20070504.0016.LDC2009T13_180_14,XIN_ENG_20070504.0016.LDC2009T13_180,Mitt Romney-George W. Bush,f,XIN_ENG_20070504.0016.LDC2009T13_180_0-XIN_ENG_20070504.0016.LDC2009T13_180_14,27213
XIN_ENG_20070912.0110.LDC2009T13_135_21,XIN_ENG_20070912.0110.LDC2009T13_135_15,XIN_ENG_20070912.0110.LDC2009T13_135,Ehud Olmert-Mahmoud Abbas,f,XIN_ENG_20070912.0110.LDC2009T13_135_21-XIN_ENG_20070912.0110.LDC2009T13_135_15,482107
NYT_ENG_20070405.0132.LDC2009T13_846_14,NYT_ENG_20070405.0132.LDC2009T13_846_11,NYT_ENG_20070405.0132.LDC2009T13_846,Josh Brolin-Freddy Rodriguez,f,NYT_ENG_20070405.0132.LDC2009T13_846_14-NYT_ENG_20070405.0132.LDC2009T13_846_11,121507
NYT_ENG_20070112.0199.LDC2009T13_92_50,NYT_ENG_20070112.0199.LDC2009T13_92_53,NYT_ENG_20070112.0199.LDC2009T13_92,Ben Stiller-Patrick Stewart,f,NYT_ENG_20070112.0199.LDC2009T13_92_50-NYT_ENG_20070112.0199.LDC2009T13_92_53,54972
eng-WL-11-174594-12963213_262_7,eng-WL-11-174594-12963213_262_0,eng-WL-11-174594-12963213_262,Jennifer Love Hewitt-Jessica Simpson,f,eng-WL-11-174594-12963213_262_7-eng-WL-11-174594-12963213_262_0,21178
10726@58_22,10726@58_60,10726@58,Cherry Jones-George,f,10726@58_22-10726@58_60,499051
NYT_ENG_20081130.0057.LDC2009T13_942_27,NYT_ENG_20081130.0057.LDC2009T13_942_21,NYT_ENG_20081130.0057.LDC2009T13_942,George-Corey Dillon,f,NYT_ENG_20081130.0057.LDC2009T13_942_27-NYT_ENG_20081130.0057.LDC2009T13_942_21,339999
XIN_ENG_20080523.0168.LDC2009T13_272_15,XIN_ENG_20080523.0168.LDC2009T13_272_10,XIN_ENG_20080523.0168.LDC2009T13_272,Sergei Stanishev-Georgi Parvanov,f,XIN_ENG_20080523.0168.LDC2009T13_272_15-XIN_ENG_20080523.0168.LDC2009T13_272_10,470864
APW_ENG_20080820.1072.LDC2009T13_238_7,APW_ENG_20080820.1072.LDC2009T13_238_0,APW_ENG_20080820.1072.LDC2009T13_238,Sam Brownback-Fred Thompson,f,APW_ENG_20080820.1072.LDC2009T13_238_7-APW_ENG_20080820.1072.LDC2009T13_238_0,124833
XIN_ENG_20070402.0377.LDC2009T13_197_9,XIN_ENG_20070402.0377.LDC2009T13_197_17,XIN_ENG_20070402.0377.LDC2009T13_197,Michael Jordan-Shaquille O'Neal,f,XIN_ENG_20070402.0377.LDC2009T13_197_9-XIN_ENG_20070402.0377.LDC2009T13_197_17,34609
38947@0_46,38947@0_36,38947@0,Paul Rudd-Judd Apatow,f,38947@0_46-38947@0_36,256186
AFP_ENG_20080408.0093.LDC2009T13_93_5,AFP_ENG_20080408.0093.LDC2009T13_93_10,AFP_ENG_20080408.0093.LDC2009T13_93,Harold Pinter-Philip Roth,f,AFP_ENG_20080408.0093.LDC2009T13_93_5-AFP_ENG_20080408.0093.LDC2009T13_93_10,170282
NYT_ENG_20070429.0071.LDC2009T13_239_32,NYT_ENG_20070429.0071.LDC2009T13_239_46,NYT_ENG_20070429.0071.LDC2009T13_239,Fran Weissler-Betty Comden,f,NYT_ENG_20070429.0071.LDC2009T13_239_32-NYT_ENG_20070429.0071.LDC2009T13_239_46,417496
149838@0_0,149838@0_26,149838@0,Irving Brecher-Jackie Gleason,f,149838@0_0-149838@0_26,182286
AFP_ENG_20071210.0060.LDC2009T13_257_20,AFP_ENG_20071210.0060.LDC2009T13_257_3,AFP_ENG_20071210.0060.LDC2009T13_257,Joseph Wilson-Libby,f,AFP_ENG_20071210.0060.LDC2009T13_257_20-AFP_ENG_20071210.0060.LDC2009T13_257_3,506080
LTW_ENG_20070122.0022.LDC2009T13_355_18,LTW_ENG_20070122.0022.LDC2009T13_355_14,LTW_ENG_20070122.0022.LDC2009T13_355,Brad Wilk-Tim Commerford,f,LTW_ENG_20070122.0022.LDC2009T13_355_18-LTW_ENG_20070122.0022.LDC2009T13_355_14,63695
APW_ENG_20071208.0821.LDC2009T13_0_3,APW_ENG_20071208.0821.LDC2009T13_0_6,APW_ENG_20071208.0821.LDC2009T13_0,Andrew Young-Barack Obama,f,APW_ENG_20071208.0821.LDC2009T13_0_3-APW_ENG_20071208.0821.LDC2009T13_0_6,294216
APW_ENG_20070806.0805.LDC2009T13_234_28,APW_ENG_20070806.0805.LDC2009T13_234_25,APW_ENG_20070806.0805.LDC2009T13_234,Harry Belafonte-Danny Glover,f,APW_ENG_20070806.0805.LDC2009T13_234_28-APW_ENG_20070806.0805.LDC2009T13_234_25,88511
AFP_ENG_20020111.0004.LDC2007T07_124_10,AFP_ENG_20020111.0004.LDC2007T07_124_4,AFP_ENG_20020111.0004.LDC2007T07_124,Goh Chok Tong-Junichiro Koizumi,f,AFP_ENG_20020111.0004.LDC2007T07_124_10-AFP_ENG_20020111.0004.LDC2007T07_124_4,227039
APW_ENG_20070122.0900.LDC2009T13_62_42,APW_ENG_20070122.0900.LDC2009T13_62_27,APW_ENG_20070122.0900.LDC2009T13_62,Nikolay Davydenko-Tommy Haas,f,APW_ENG_20070122.0900.LDC2009T13_62_42-APW_ENG_20070122.0900.LDC2009T13_62_27,101504
APW_ENG_20080928.0095.LDC2009T13_749_4,APW_ENG_20080928.0095.LDC2009T13_749_11,APW_ENG_20080928.0095.LDC2009T13_749,Michelle-Jill,f,APW_ENG_20080928.0095.LDC2009T13_749_4-APW_ENG_20080928.0095.LDC2009T13_749_11,59777
NYT_ENG_20070211.0021.LDC2009T13_211_48,NYT_ENG_20070211.0021.LDC2009T13_211_34,NYT_ENG_20070211.0021.LDC2009T13_211,Alfonso Soriano-Ted Lilly,f,NYT_ENG_20070211.0021.LDC2009T13_211_48-NYT_ENG_20070211.0021.LDC2009T13_211_34,397490
eng-WL-11-174592-12943295_367_38,eng-WL-11-174592-12943295_367_12,eng-WL-11-174592-12943295_367,Ben Kingsley-Robert Duvall,f,eng-WL-11-174592-12943295_367_38-eng-WL-11-174592-12943295_367_12,13376
eng-WL-109-174581-12951201_76_15,eng-WL-109-174581-12951201_76_18,eng-WL-109-174581-12951201_76,Reese Witherspoon-Meryl Streep,f,eng-WL-109-174581-12951201_76_15-eng-WL-109-174581-12951201_76_18,253081
APW_ENG_20080804.1028.LDC2009T13_649_27,APW_ENG_20080804.1028.LDC2009T13_649_23,APW_ENG_20080804.1028.LDC2009T13_649,Tom Lehman-Davis Love III,f,APW_ENG_20080804.1028.LDC2009T13_649_27-APW_ENG_20080804.1028.LDC2009T13_649_23,166201
NYT_ENG_20080803.0049.LDC2009T13_856_20,NYT_ENG_20080803.0049.LDC2009T13_856_13,NYT_ENG_20080803.0049.LDC2009T13_856,Thomas-Bobby Crosby,f,NYT_ENG_20080803.0049.LDC2009T13_856_20-NYT_ENG_20080803.0049.LDC2009T13_856_13,145835
eng-NG-31-126964-12060573_354_37,eng-NG-31-126964-12060573_354_43,eng-NG-31-126964-12060573_354,Stephenie LaGrossa-Richard,f,eng-NG-31-126964-12060573_354_37-eng-NG-31-126964-12060573_354_43,97578
NYT_ENG_20070127.0091.LDC2009T13_686_22,NYT_ENG_20070127.0091.LDC2009T13_686_19,NYT_ENG_20070127.0091.LDC2009T13_686,Steve Young-Joe Montana,f,NYT_ENG_20070127.0091.LDC2009T13_686_22-NYT_ENG_20070127.0091.LDC2009T13_686_19,239283
APW_ENG_20080407.0770.LDC2009T13_26_2,APW_ENG_20080407.0770.LDC2009T13_26_9,APW_ENG_20080407.0770.LDC2009T13_26,Melanie Brown-Joey Fatone,f,APW_ENG_20080407.0770.LDC2009T13_26_2-APW_ENG_20080407.0770.LDC2009T13_26_9,306750
AFP_ENG_20071018.0193.LDC2009T13_9_27,AFP_ENG_20071018.0193.LDC2009T13_9_11,AFP_ENG_20071018.0193.LDC2009T13_9,Cecilia-Nicolas Sarkozy,f,AFP_ENG_20071018.0193.LDC2009T13_9_27-AFP_ENG_20071018.0193.LDC2009T13_9_11,414006
LTW_ENG_20070416.0012.LDC2009T13_326_9,LTW_ENG_20070416.0012.LDC2009T13_326_18,LTW_ENG_20070416.0012.LDC2009T13_326,Bill Richardson-Mike Gravel,f,LTW_ENG_20070416.0012.LDC2009T13_326_9-LTW_ENG_20070416.0012.LDC2009T13_326_18,311793
LTW_ENG_20070130.0057.LDC2009T13_594_15,LTW_ENG_20070130.0057.LDC2009T13_594_8,LTW_ENG_20070130.0057.LDC2009T13_594,Paul-Paul,f,LTW_ENG_20070130.0057.LDC2009T13_594_15-LTW_ENG_20070130.0057.LDC2009T13_594_8,304541
AFP_ENG_20070811.0250.LDC2009T13_38_2,AFP_ENG_20070811.0250.LDC2009T13_38_0,AFP_ENG_20070811.0250.LDC2009T13_38,Samuel Eto'o-Xavi,f,AFP_ENG_20070811.0250.LDC2009T13_38_2-AFP_ENG_20070811.0250.LDC2009T13_38_0,175833
APW_ENG_20070704.0261.LDC2009T13_892_0,APW_ENG_20070704.0261.LDC2009T13_892_13,APW_ENG_20070704.0261.LDC2009T13_892,Carlos Lee-Chase Utley,f,APW_ENG_20070704.0261.LDC2009T13_892_0-APW_ENG_20070704.0261.LDC2009T13_892_13,51653
NYT_ENG_20070914.0030.LDC2009T13_336_11,NYT_ENG_20070914.0030.LDC2009T13_336_17,NYT_ENG_20070914.0030.LDC2009T13_336,Rachel Bradshaw-Terry Bradshaw,f,NYT_ENG_20070914.0030.LDC2009T13_336_11-NYT_ENG_20070914.0030.LDC2009T13_336_17,141608
APW_ENG_20070316.0942.LDC2009T13_256_43,APW_ENG_20070316.0942.LDC2009T13_256_49,APW_ENG_20070316.0942.LDC2009T13_256,Ashley Cole-Phil Neville,f,APW_ENG_20070316.0942.LDC2009T13_256_43-APW_ENG_20070316.0942.LDC2009T13_256_49,17064
APW_ENG_20080519.1056.LDC2009T13_15_0,APW_ENG_20080519.1056.LDC2009T13_15_17,APW_ENG_20080519.1056.LDC2009T13_15,Barack Obama-Hillary Rodham Clinton,f,APW_ENG_20080519.1056.LDC2009T13_15_0-APW_ENG_20080519.1056.LDC2009T13_15_17,190038
eng-WL-11-174595-12968567_2018_3,eng-WL-11-174595-12968567_2018_6,eng-WL-11-174595-12968567_2018,Christina Ricci-Reese Witherspoon,f,eng-WL-11-174595-12968567_2018_3-eng-WL-11-174595-12968567_2018_6,334905
APW_ENG_20071024.0066.LDC2009T13_51_31,APW_ENG_20071024.0066.LDC2009T13_51_40,APW_ENG_20071024.0066.LDC2009T13_51,Nick Nolte-Ryan O'Neal,f,APW_ENG_20071024.0066.LDC2009T13_51_31-APW_ENG_20071024.0066.LDC2009T13_51_40,427762
61705@13_31,61705@13_55,61705@13,Gregory Peck-Natalie Wood,f,61705@13_31-61705@13_55,135496
eng-WL-11-174595-12966927_251_26,eng-WL-11-174595-12966927_251_14,eng-WL-11-174595-12966927_251,Tom Cruise-Donald Trump,f,eng-WL-11-174595-12966927_251_26-eng-WL-11-174595-12966927_251_14,212453
eng-WL-11-174611-12975891_437_14,eng-WL-11-174611-12975891_437_11,eng-WL-11-174611-12975891_437,Michael Savage-Jacqui Smith,f,eng-WL-11-174611-12975891_437_14-eng-WL-11-174611-12975891_437_11,447549
93511@11_1,93511@11_19,93511@11,Charles B. Rangel-Bill Clinton,f,93511@11_1-93511@11_19,276105
APW_ENG_20080722.1365.LDC2009T13_0_0,APW_ENG_20080722.1365.LDC2009T13_0_3,APW_ENG_20080722.1365.LDC2009T13_0,Mariah Carey-Justin Timberlake,f,APW_ENG_20080722.1365.LDC2009T13_0_0-APW_ENG_20080722.1365.LDC2009T13_0_3,485226
AFP_ENG_20080315.0171.LDC2009T13_340_18,AFP_ENG_20080315.0171.LDC2009T13_340_0,AFP_ENG_20080315.0171.LDC2009T13_340,Patrice Evra-Ronaldo,f,AFP_ENG_20080315.0171.LDC2009T13_340_18-AFP_ENG_20080315.0171.LDC2009T13_340_0,419408
NYT_ENG_20071011.0159.LDC2009T13_368_23,NYT_ENG_20071011.0159.LDC2009T13_368_9,NYT_ENG_20071011.0159.LDC2009T13_368,Gene Hackman-Ben Stiller,f,NYT_ENG_20071011.0159.LDC2009T13_368_23-NYT_ENG_20071011.0159.LDC2009T13_368_9,179747
AFP_ENG_20081109.0158.LDC2009T13_233_19,AFP_ENG_20081109.0158.LDC2009T13_233_13,AFP_ENG_20081109.0158.LDC2009T13_233,Harry Reid-Nancy Pelosi,f,AFP_ENG_20081109.0158.LDC2009T13_233_19-AFP_ENG_20081109.0158.LDC2009T13_233_13,12473
NYT_ENG_20080927.0049.LDC2009T13_646_14,NYT_ENG_20080927.0049.LDC2009T13_646_8,NYT_ENG_20080927.0049.LDC2009T13_646,Max Martini-Scott Foley,f,NYT_ENG_20080927.0049.LDC2009T13_646_14-NYT_ENG_20080927.0049.LDC2009T13_646_8,489933
NYT_ENG_20070830.0034.LDC2009T13_670_0,NYT_ENG_20070830.0034.LDC2009T13_670_14,NYT_ENG_20070830.0034.LDC2009T13_670,Hillary Dobbs-Lou Dobbs,f,NYT_ENG_20070830.0034.LDC2009T13_670_0-NYT_ENG_20070830.0034.LDC2009T13_670_14,392008
APW_ENG_20071206.1196.LDC2009T13_15_8,APW_ENG_20071206.1196.LDC2009T13_15_2,APW_ENG_20071206.1196.LDC2009T13_15,Yves Saint Laurent-Nicolas Sarkozy,f,APW_ENG_20071206.1196.LDC2009T13_15_8-APW_ENG_20071206.1196.LDC2009T13_15_2,14985
eng-WL-11-174573-12960425_8927_5,eng-WL-11-174573-12960425_8927_34,eng-WL-11-174573-12960425_8927,Mary Shelley-Mary,f,eng-WL-11-174573-12960425_8927_5-eng-WL-11-174573-12960425_8927_34,212431
LTW_ENG_20081225.0071.LDC2009T13_1_11,LTW_ENG_20081225.0071.LDC2009T13_1_21,LTW_ENG_20081225.0071.LDC2009T13_1,Kate Hudson-Anne Hathaway,f,LTW_ENG_20081225.0071.LDC2009T13_1_11-LTW_ENG_20081225.0071.LDC2009T13_1_21,21232
AFP_ENG_20070220.0435.LDC2009T13_185_26,AFP_ENG_20070220.0435.LDC2009T13_185_9,AFP_ENG_20070220.0435.LDC2009T13_185,Anousheh Ansari-Dennis Tito,f,AFP_ENG_20070220.0435.LDC2009T13_185_26-AFP_ENG_20070220.0435.LDC2009T13_185_9,299761
APW_ENG_20080412.0219.LDC2009T13_715_21,APW_ENG_20080412.0219.LDC2009T13_715_31,APW_ENG_20080412.0219.LDC2009T13_715,Rob Schneider-Christian Siriano,f,APW_ENG_20080412.0219.LDC2009T13_715_21-APW_ENG_20080412.0219.LDC2009T13_715_31,504662
AFP_ENG_20081121.0492.LDC2009T13_38_12,AFP_ENG_20081121.0492.LDC2009T13_38_25,AFP_ENG_20081121.0492.LDC2009T13_38,Obama-Obama,f,AFP_ENG_20081121.0492.LDC2009T13_38_12-AFP_ENG_20081121.0492.LDC2009T13_38_25,194028
eng-NG-31-143202-10159456_400_10,eng-NG-31-143202-10159456_400_18,eng-NG-31-143202-10159456_400,Kabir Bedi-Adam,f,eng-NG-31-143202-10159456_400_10-eng-NG-31-143202-10159456_400_18,33381
APW_ENG_20071231.0153.LDC2009T13_656_21,APW_ENG_20071231.0153.LDC2009T13_656_0,APW_ENG_20071231.0153.LDC2009T13_656,Rich Gannon-Drew Brees,f,APW_ENG_20071231.0153.LDC2009T13_656_21-APW_ENG_20071231.0153.LDC2009T13_656_0,191751
NYT_ENG_20080904.0085.LDC2009T13_210_3,NYT_ENG_20080904.0085.LDC2009T13_210_9,NYT_ENG_20080904.0085.LDC2009T13_210,Antonin Scalia-Samuel Alito,f,NYT_ENG_20080904.0085.LDC2009T13_210_3-NYT_ENG_20080904.0085.LDC2009T13_210_9,19699
LTW_ENG_20081102.0049.LDC2009T13_2483_12,LTW_ENG_20081102.0049.LDC2009T13_2483_22,LTW_ENG_20081102.0049.LDC2009T13_2483,Tom Udall-Steve Pearce,f,LTW_ENG_20081102.0049.LDC2009T13_2483_12-LTW_ENG_20081102.0049.LDC2009T13_2483_22,379591
XIN_ENG_20070110.0418.LDC2009T13_216_40,XIN_ENG_20070110.0418.LDC2009T13_216_8,XIN_ENG_20070110.0418.LDC2009T13_216,Kim-Olusegun Obasanjo,f,XIN_ENG_20070110.0418.LDC2009T13_216_40-XIN_ENG_20070110.0418.LDC2009T13_216_8,28017
NYT_ENG_20070412.0118.LDC2009T13_103_25,NYT_ENG_20070412.0118.LDC2009T13_103_3,NYT_ENG_20070412.0118.LDC2009T13_103,Susan Sarandon-Christina Aguilera,f,NYT_ENG_20070412.0118.LDC2009T13_103_25-NYT_ENG_20070412.0118.LDC2009T13_103_3,401985
eng-NG-31-100898-10930344_58_6,eng-NG-31-100898-10930344_58_13,eng-NG-31-100898-10930344_58,Dick Cheney-Winston Churchill,f,eng-NG-31-100898-10930344_58_6-eng-NG-31-100898-10930344_58_13,205869
134368@50_27,134368@50_19,134368@50,Zardari-Zardari,f,134368@50_27-134368@50_19,64925
AFP_ENG_20070906.0490.LDC2009T13_13_2,AFP_ENG_20070906.0490.LDC2009T13_13_8,AFP_ENG_20070906.0490.LDC2009T13_13,George W. Bush-Hu Jintao,f,AFP_ENG_20070906.0490.LDC2009T13_13_2-AFP_ENG_20070906.0490.LDC2009T13_13_8,482577
LTW_ENG_20080807.0072.LDC2009T13_1177_10,LTW_ENG_20080807.0072.LDC2009T13_1177_7,LTW_ENG_20080807.0072.LDC2009T13_1177,Kristin Chenoweth-Stanley Tucci,f,LTW_ENG_20080807.0072.LDC2009T13_1177_10-LTW_ENG_20080807.0072.LDC2009T13_1177_7,245464
NYT_ENG_20071119.0205.LDC2009T13_75_32,NYT_ENG_20071119.0205.LDC2009T13_75_28,NYT_ENG_20071119.0205.LDC2009T13_75,Bruce Willis-Oliver Stone,f,NYT_ENG_20071119.0205.LDC2009T13_75_32-NYT_ENG_20071119.0205.LDC2009T13_75_28,471516
eng-WL-11-174595-12968406_3467_0,eng-WL-11-174595-12968406_3467_5,eng-WL-11-174595-12968406_3467,Ashlee Simpson-Neve Campbell,f,eng-WL-11-174595-12968406_3467_0-eng-WL-11-174595-12968406_3467_5,291825
AFP_ENG_20080524.0263.LDC2009T13_12_3,AFP_ENG_20080524.0263.LDC2009T13_12_20,AFP_ENG_20080524.0263.LDC2009T13_12,Morgan Tsvangirai-Robert Mugabe,f,AFP_ENG_20080524.0263.LDC2009T13_12_3-AFP_ENG_20080524.0263.LDC2009T13_12_20,488750
APW_ENG_20070329.1334.LDC2009T13_390_17,APW_ENG_20070329.1334.LDC2009T13_390_8,APW_ENG_20070329.1334.LDC2009T13_390,David-David,f,APW_ENG_20070329.1334.LDC2009T13_390_17-APW_ENG_20070329.1334.LDC2009T13_390_8,58483
APW_ENG_20081014.1291.LDC2009T13_384_7,APW_ENG_20081014.1291.LDC2009T13_384_22,APW_ENG_20081014.1291.LDC2009T13_384,Chris Brown-Alicia Keys,f,APW_ENG_20081014.1291.LDC2009T13_384_7-APW_ENG_20081014.1291.LDC2009T13_384_22,292090
APW_ENG_20071013.0163.LDC2009T13_45_16,APW_ENG_20071013.0163.LDC2009T13_45_34,APW_ENG_20071013.0163.LDC2009T13_45,Gough Whitlam-John Kerr,f,APW_ENG_20071013.0163.LDC2009T13_45_16-APW_ENG_20071013.0163.LDC2009T13_45_34,60740
APW_ENG_20070528.0227.LDC2009T13_150_11,APW_ENG_20070528.0227.LDC2009T13_150_8,APW_ENG_20070528.0227.LDC2009T13_150,Charles Durning-Julie Harris,f,APW_ENG_20070528.0227.LDC2009T13_150_11-APW_ENG_20070528.0227.LDC2009T13_150_8,158191
APW_ENG_20070604.0062.LDC2009T13_246_16,APW_ENG_20070604.0062.LDC2009T13_246_3,APW_ENG_20070604.0062.LDC2009T13_246,Roger Federer-Justine Henin,f,APW_ENG_20070604.0062.LDC2009T13_246_16-APW_ENG_20070604.0062.LDC2009T13_246_3,277853
APW_ENG_20080327.1218.LDC2009T13_153_9,APW_ENG_20080327.1218.LDC2009T13_153_12,APW_ENG_20080327.1218.LDC2009T13_153,Richard Nixon-Gerald Ford,f,APW_ENG_20080327.1218.LDC2009T13_153_9-APW_ENG_20080327.1218.LDC2009T13_153_12,130944
eng-WL-11-174598-12964986_4842_0,eng-WL-11-174598-12964986_4842_42,eng-WL-11-174598-12964986_4842,Jamie-Kevin Federline,f,eng-WL-11-174598-12964986_4842_0-eng-WL-11-174598-12964986_4842_42,337582
APW_ENG_20070912.1148.LDC2009T13_840_1,APW_ENG_20070912.1148.LDC2009T13_840_7,APW_ENG_20070912.1148.LDC2009T13_840,David-Dario Franchitti,f,APW_ENG_20070912.1148.LDC2009T13_840_1-APW_ENG_20070912.1148.LDC2009T13_840_7,48752
AFP_ENG_20080513.0781.LDC2009T13_588_7,AFP_ENG_20080513.0781.LDC2009T13_588_0,AFP_ENG_20080513.0781.LDC2009T13_588,Phil Kessel-Dustin Brown,f,AFP_ENG_20080513.0781.LDC2009T13_588_7-AFP_ENG_20080513.0781.LDC2009T13_588_0,298527
NYT_ENG_20071018.0007.LDC2009T13_386_14,NYT_ENG_20071018.0007.LDC2009T13_386_9,NYT_ENG_20071018.0007.LDC2009T13_386,Kendra Wilkinson-Hugh Hefner,f,NYT_ENG_20071018.0007.LDC2009T13_386_14-NYT_ENG_20071018.0007.LDC2009T13_386_9,100566
