person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-WL-11-174595-12968413_2489_3,eng-WL-11-174595-12968413_2489_0,eng-WL-11-174595-12968413_2489,Joel Madden-Nicole Richie,t,eng-WL-11-174595-12968413_2489_3-eng-WL-11-174595-12968413_2489_0,41016
LTW_ENG_20080104.0072.LDC2009T13_630_1,LTW_ENG_20080104.0072.LDC2009T13_630_24,LTW_ENG_20080104.0072.LDC2009T13_630,Hillary Rodham Clinton-Bill Clinton,t,LTW_ENG_20080104.0072.LDC2009T13_630_1-LTW_ENG_20080104.0072.LDC2009T13_630_24,113985
AFP_ENG_20080507.0093.LDC2009T13_6_2,AFP_ENG_20080507.0093.LDC2009T13_6_13,AFP_ENG_20080507.0093.LDC2009T13_6,Mariah Carey-Nick Cannon,t,AFP_ENG_20080507.0093.LDC2009T13_6_2-AFP_ENG_20080507.0093.LDC2009T13_6_13,253678
143351@27_9,143351@27_29,143351@27,John McCain-Cindy McCain,t,143351@27_9-143351@27_29,364203
APW_ENG_20080122.0197.LDC2009T13_186_43,APW_ENG_20080122.0197.LDC2009T13_186_9,APW_ENG_20080122.0197.LDC2009T13_186,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20080122.0197.LDC2009T13_186_43-APW_ENG_20080122.0197.LDC2009T13_186_9,252672
APW_ENG_20080710.0664.LDC2009T13_257_21,APW_ENG_20080710.0664.LDC2009T13_257_27,APW_ENG_20080710.0664.LDC2009T13_257,Oswald Mosley-Diana Mitford,t,APW_ENG_20080710.0664.LDC2009T13_257_21-APW_ENG_20080710.0664.LDC2009T13_257_27,394450
APW_ENG_20071128.1377.LDC2009T13_505_12,APW_ENG_20071128.1377.LDC2009T13_505_15,APW_ENG_20071128.1377.LDC2009T13_505,Craig Titus-Kelly Ryan,t,APW_ENG_20071128.1377.LDC2009T13_505_12-APW_ENG_20071128.1377.LDC2009T13_505_15,252933
LTW_ENG_20070323.0072.LDC2009T13_51_5,LTW_ENG_20070323.0072.LDC2009T13_51_9,LTW_ENG_20070323.0072.LDC2009T13_51,Bob Goen-Marianne Curan,t,LTW_ENG_20070323.0072.LDC2009T13_51_5-LTW_ENG_20070323.0072.LDC2009T13_51_9,293226
AFP_ENG_20080422.0016.LDC2009T13_12_7,AFP_ENG_20080422.0016.LDC2009T13_12_10,AFP_ENG_20080422.0016.LDC2009T13_12,Tom Cruise-Nicole Kidman,t,AFP_ENG_20080422.0016.LDC2009T13_12_7-AFP_ENG_20080422.0016.LDC2009T13_12_10,398588
eng-WL-11-174574-12934509_0_0,eng-WL-11-174574-12934509_0_3,eng-WL-11-174574-12934509_0,Paula Patton-Robin Thicke,t,eng-WL-11-174574-12934509_0_0-eng-WL-11-174574-12934509_0_3,184959
eng-WL-11-174595-12968401_2219_44,eng-WL-11-174595-12968401_2219_29,eng-WL-11-174595-12968401_2219,Alex O'Loughlin-Holly Valance,t,eng-WL-11-174595-12968401_2219_44-eng-WL-11-174595-12968401_2219_29,146462
APW_ENG_20070128.0127.LDC2009T13_208_17,APW_ENG_20070128.0127.LDC2009T13_208_25,APW_ENG_20070128.0127.LDC2009T13_208,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20070128.0127.LDC2009T13_208_17-APW_ENG_20070128.0127.LDC2009T13_208_25,74414
NYT_ENG_20070628.0077.LDC2009T13_877_0,NYT_ENG_20070628.0077.LDC2009T13_877_20,NYT_ENG_20070628.0077.LDC2009T13_877,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20070628.0077.LDC2009T13_877_0-NYT_ENG_20070628.0077.LDC2009T13_877_20,321073
APW_ENG_20081111.0243.LDC2009T13_197_26,APW_ENG_20081111.0243.LDC2009T13_197_0,APW_ENG_20081111.0243.LDC2009T13_197,Heath Ledger-Michelle Williams,t,APW_ENG_20081111.0243.LDC2009T13_197_26-APW_ENG_20081111.0243.LDC2009T13_197_0,184221
LTW_ENG_20080514.0106.LDC2009T13_444_37,LTW_ENG_20080514.0106.LDC2009T13_444_40,LTW_ENG_20080514.0106.LDC2009T13_444,Brad Pitt-Angelina Jolie,t,LTW_ENG_20080514.0106.LDC2009T13_444_37-LTW_ENG_20080514.0106.LDC2009T13_444_40,282664
NYT_ENG_20080318.0131.LDC2009T13_240_6,NYT_ENG_20080318.0131.LDC2009T13_240_9,NYT_ENG_20080318.0131.LDC2009T13_240,Tom Cruise-Nicole Kidman,t,NYT_ENG_20080318.0131.LDC2009T13_240_6-NYT_ENG_20080318.0131.LDC2009T13_240_9,317918
eng-NG-31-102599-10999031_64_3,eng-NG-31-102599-10999031_64_6,eng-NG-31-102599-10999031_64,Tim McGraw-Faith Hill,t,eng-NG-31-102599-10999031_64_3-eng-NG-31-102599-10999031_64_6,146655
42673@2_20,42673@2_14,42673@2,Rosalynn Carter-Jimmy Carter,t,42673@2_20-42673@2_14,215042
58822@3_7,58822@3_20,58822@3,Niki Tsongas-Paul Tsongas,t,58822@3_7-58822@3_20,5385
93111@29_9,93111@29_12,93111@29,Bill Clinton-Hillary Rodham Clinton,t,93111@29_9-93111@29_12,114311
AFP_ENG_20080813.0092.LDC2009T13_193_2,AFP_ENG_20080813.0092.LDC2009T13_193_12,AFP_ENG_20080813.0092.LDC2009T13_193,Asif Ali Zardari-Benazir Bhutto,t,AFP_ENG_20080813.0092.LDC2009T13_193_2-AFP_ENG_20080813.0092.LDC2009T13_193_12,193482
15594@17_0,15594@17_34,15594@17,Ryan Gosling-Rachel McAdams,t,15594@17_0-15594@17_34,115749
XIN_ENG_20071205.0115.LDC2009T13_496_7,XIN_ENG_20071205.0115.LDC2009T13_496_23,XIN_ENG_20071205.0115.LDC2009T13_496,Du Li-Pang Wei,t,XIN_ENG_20071205.0115.LDC2009T13_496_7-XIN_ENG_20071205.0115.LDC2009T13_496_23,412161
APW_ENG_20071011.0294.LDC2009T13_494_28,APW_ENG_20071011.0294.LDC2009T13_494_21,APW_ENG_20071011.0294.LDC2009T13_494,Tom Harkin-Ruth Harkin,t,APW_ENG_20071011.0294.LDC2009T13_494_28-APW_ENG_20071011.0294.LDC2009T13_494_21,461358
APW_ENG_20070927.1150.LDC2009T13_22_23,APW_ENG_20070927.1150.LDC2009T13_22_0,APW_ENG_20070927.1150.LDC2009T13_22,John Lennon-Yoko Ono,t,APW_ENG_20070927.1150.LDC2009T13_22_23-APW_ENG_20070927.1150.LDC2009T13_22_0,176332
99302@27_14,99302@27_32,99302@27,Asif Ali Zardari-Benazir Bhutto,t,99302@27_14-99302@27_32,360833
AFP_ENG_20080826.0147.LDC2009T13_195_27,AFP_ENG_20080826.0147.LDC2009T13_195_8,AFP_ENG_20080826.0147.LDC2009T13_195,Barack Obama-Michelle Obama,t,AFP_ENG_20080826.0147.LDC2009T13_195_27-AFP_ENG_20080826.0147.LDC2009T13_195_8,4621
eng-WL-11-174574-12939279_32_17,eng-WL-11-174574-12939279_32_0,eng-WL-11-174574-12939279_32,Swizz Beatz-Alicia Keys,t,eng-WL-11-174574-12939279_32_17-eng-WL-11-174574-12939279_32_0,245861
NYT_ENG_20071213.0151.LDC2009T13_264_3,NYT_ENG_20071213.0151.LDC2009T13_264_50,NYT_ENG_20071213.0151.LDC2009T13_264,William Randolph Hearst-Marion Davies,t,NYT_ENG_20071213.0151.LDC2009T13_264_3-NYT_ENG_20071213.0151.LDC2009T13_264_50,249106
LTW_ENG_20080118.0197.LDC2009T13_81_25,LTW_ENG_20080118.0197.LDC2009T13_81_5,LTW_ENG_20080118.0197.LDC2009T13_81,Hillary Rodham Clinton-Bill Clinton,t,LTW_ENG_20080118.0197.LDC2009T13_81_25-LTW_ENG_20080118.0197.LDC2009T13_81_5,496048
eng-WL-11-174579-12936183_10_4,eng-WL-11-174579-12936183_10_1,eng-WL-11-174579-12936183_10,Jennifer Aniston-Brad Pitt,t,eng-WL-11-174579-12936183_10_4-eng-WL-11-174579-12936183_10_1,316896
eng-WL-11-174595-12967838_1231_5,eng-WL-11-174595-12967838_1231_0,eng-WL-11-174595-12967838_1231,Diane Kruger-Joshua Jackson,t,eng-WL-11-174595-12967838_1231_5-eng-WL-11-174595-12967838_1231_0,286415
AFP_ENG_20080821.0733.LDC2009T13_9_9,AFP_ENG_20080821.0733.LDC2009T13_9_57,AFP_ENG_20080821.0733.LDC2009T13_9,Benazir Bhutto-Asif Ali Zardari,t,AFP_ENG_20080821.0733.LDC2009T13_9_9-AFP_ENG_20080821.0733.LDC2009T13_9_57,323620
APW_ENG_20070607.1332.LDC2009T13_21_18,APW_ENG_20070607.1332.LDC2009T13_21_0,APW_ENG_20070607.1332.LDC2009T13_21,Heather Mills-Paul McCartney,t,APW_ENG_20070607.1332.LDC2009T13_21_18-APW_ENG_20070607.1332.LDC2009T13_21_0,397525
90365@31_7,90365@31_16,90365@31,Bill Shaheen-Jeanne Shaheen,t,90365@31_7-90365@31_16,390399
eng-NG-31-105100-11929710_85_4,eng-NG-31-105100-11929710_85_1,eng-NG-31-105100-11929710_85,Lolo Soetoro-Ann Dunham,t,eng-NG-31-105100-11929710_85_4-eng-NG-31-105100-11929710_85_1,149938
NYT_ENG_20080301.0014.LDC2009T13_340_10,NYT_ENG_20080301.0014.LDC2009T13_340_0,NYT_ENG_20080301.0014.LDC2009T13_340,Keith Carradine-Sandra Will Carradine,t,NYT_ENG_20080301.0014.LDC2009T13_340_10-NYT_ENG_20080301.0014.LDC2009T13_340_0,466367
58388@45_6,58388@45_0,58388@45,Mitt Romney-Ann Romney,t,58388@45_6-58388@45_0,72336
eng-WL-107-174567-12931761_148_13,eng-WL-107-174567-12931761_148_6,eng-WL-107-174567-12931761_148,Mike Fisher-Carrie Underwood,t,eng-WL-107-174567-12931761_148_13-eng-WL-107-174567-12931761_148_6,434092
AFP_ENG_20080302.0304.LDC2009T13_8_3,AFP_ENG_20080302.0304.LDC2009T13_8_0,AFP_ENG_20080302.0304.LDC2009T13_8,Xie Xingfang-Lin Dan,t,AFP_ENG_20080302.0304.LDC2009T13_8_3-AFP_ENG_20080302.0304.LDC2009T13_8_0,113391
NYT_ENG_20070404.0202.LDC2009T13_1061_26,NYT_ENG_20070404.0202.LDC2009T13_1061_32,NYT_ENG_20070404.0202.LDC2009T13_1061,Elizabeth Edwards-John Edwards,t,NYT_ENG_20070404.0202.LDC2009T13_1061_26-NYT_ENG_20070404.0202.LDC2009T13_1061_32,7007
APW_ENG_20071027.0055.LDC2009T13_20_11,APW_ENG_20071027.0055.LDC2009T13_20_14,APW_ENG_20071027.0055.LDC2009T13_20,Britney Spears-Kevin Federline,t,APW_ENG_20071027.0055.LDC2009T13_20_11-APW_ENG_20071027.0055.LDC2009T13_20_14,76688
eng-WL-11-174595-12968360_2377_13,eng-WL-11-174595-12968360_2377_0,eng-WL-11-174595-12968360_2377,Whitney Houston-Bobby Brown,t,eng-WL-11-174595-12968360_2377_13-eng-WL-11-174595-12968360_2377_0,317833
APW_ENG_20081215.0986.LDC2009T13_152_26,APW_ENG_20081215.0986.LDC2009T13_152_30,APW_ENG_20081215.0986.LDC2009T13_152,Paul McCartney-Heather Mills,t,APW_ENG_20081215.0986.LDC2009T13_152_26-APW_ENG_20081215.0986.LDC2009T13_152_30,288601
eng-WL-11-174595-12967476_573_14,eng-WL-11-174595-12967476_573_17,eng-WL-11-174595-12967476_573,Heather Mills-Paul McCartney,t,eng-WL-11-174595-12967476_573_14-eng-WL-11-174595-12967476_573_17,399366
APW_ENG_20070327.0980.LDC2009T13_69_14,APW_ENG_20070327.0980.LDC2009T13_69_17,APW_ENG_20070327.0980.LDC2009T13_69,Jessica Simpson-Nick Lachey,t,APW_ENG_20070327.0980.LDC2009T13_69_14-APW_ENG_20070327.0980.LDC2009T13_69_17,71609
108795@3_12,108795@3_6,108795@3,Tracy Wright-Don McKellar,t,108795@3_12-108795@3_6,151662
67377@21_19,67377@21_27,67377@21,Noah Baumbach-Jennifer Jason Leigh,t,67377@21_19-67377@21_27,391516
NYT_ENG_20070322.0003.LDC2009T13_7_0,NYT_ENG_20070322.0003.LDC2009T13_7_40,NYT_ENG_20070322.0003.LDC2009T13_7,John Edwards-Elizabeth Edwards,t,NYT_ENG_20070322.0003.LDC2009T13_7_0-NYT_ENG_20070322.0003.LDC2009T13_7_40,145915
APW_ENG_20080222.0075.LDC2009T13_129_9,APW_ENG_20080222.0075.LDC2009T13_129_3,APW_ENG_20080222.0075.LDC2009T13_129,Courtney Love-Kurt Cobain,t,APW_ENG_20080222.0075.LDC2009T13_129_9-APW_ENG_20080222.0075.LDC2009T13_129_3,281501
XIN_ENG_20080815.0572.LDC2009T13_15_3,XIN_ENG_20080815.0572.LDC2009T13_15_8,XIN_ENG_20080815.0572.LDC2009T13_15,Chen Shui-bian-Wu Shu-chen,t,XIN_ENG_20080815.0572.LDC2009T13_15_3-XIN_ENG_20080815.0572.LDC2009T13_15_8,74599
LTW_ENG_20070605.0052.LDC2009T13_70_37,LTW_ENG_20070605.0052.LDC2009T13_70_33,LTW_ENG_20070605.0052.LDC2009T13_70,Phyllis Newman-Adolph Green,t,LTW_ENG_20070605.0052.LDC2009T13_70_37-LTW_ENG_20070605.0052.LDC2009T13_70_33,255319
142799@14_31,142799@14_28,142799@14,Richard Burton-Elizabeth Taylor,t,142799@14_31-142799@14_28,221110
LTW_ENG_20080726.0042.LDC2009T13_9_12,LTW_ENG_20080726.0042.LDC2009T13_9_19,LTW_ENG_20080726.0042.LDC2009T13_9,Don Bachardy-Christopher Isherwood,t,LTW_ENG_20080726.0042.LDC2009T13_9_12-LTW_ENG_20080726.0042.LDC2009T13_9_19,76737
AFP_ENG_20080505.0074.LDC2009T13_6_3,AFP_ENG_20080505.0074.LDC2009T13_6_10,AFP_ENG_20080505.0074.LDC2009T13_6,Scarlett Johansson-Ryan Reynolds,t,AFP_ENG_20080505.0074.LDC2009T13_6_3-AFP_ENG_20080505.0074.LDC2009T13_6_10,112826
NYT_ENG_20080905.0101.LDC2009T13_98_2,NYT_ENG_20080905.0101.LDC2009T13_98_9,NYT_ENG_20080905.0101.LDC2009T13_98,Eleanor Clark-Robert Penn Warren,t,NYT_ENG_20080905.0101.LDC2009T13_98_2-NYT_ENG_20080905.0101.LDC2009T13_98_9,397798
APW_ENG_20080225.0206.LDC2009T13_300_11,APW_ENG_20080225.0206.LDC2009T13_300_7,APW_ENG_20080225.0206.LDC2009T13_300,Vanessa Paradis-Johnny Depp,t,APW_ENG_20080225.0206.LDC2009T13_300_11-APW_ENG_20080225.0206.LDC2009T13_300_7,79884
AFP_ENG_20081106.0539.LDC2009T13_491_23,AFP_ENG_20081106.0539.LDC2009T13_491_2,AFP_ENG_20081106.0539.LDC2009T13_491,Brad Altman-George Takei,t,AFP_ENG_20081106.0539.LDC2009T13_491_23-AFP_ENG_20081106.0539.LDC2009T13_491_2,393540
APW_ENG_20070319.0970.LDC2009T13_371_6,APW_ENG_20070319.0970.LDC2009T13_371_10,APW_ENG_20070319.0970.LDC2009T13_371,Marilyn Manson-Dita Von Teese,t,APW_ENG_20070319.0970.LDC2009T13_371_6-APW_ENG_20070319.0970.LDC2009T13_371_10,106997
eng-WL-11-174597-12965799_143_0,eng-WL-11-174597-12965799_143_27,eng-WL-11-174597-12965799_143,Taye Diggs-Idina Menzel,t,eng-WL-11-174597-12965799_143_0-eng-WL-11-174597-12965799_143_27,42287
eng-NG-31-143278-10174749_194_1,eng-NG-31-143278-10174749_194_11,eng-NG-31-143278-10174749_194,Jacob-Rachel,t,eng-NG-31-143278-10174749_194_1-eng-NG-31-143278-10174749_194_11,433089
NYT_ENG_20071130.0127.LDC2009T13_113_1,NYT_ENG_20071130.0127.LDC2009T13_113_4,NYT_ENG_20071130.0127.LDC2009T13_113,Sean Fine-Andrea Nix,t,NYT_ENG_20071130.0127.LDC2009T13_113_1-NYT_ENG_20071130.0127.LDC2009T13_113_4,319927
140913@43_11,140913@43_1,140913@43,Todd Palin-Sarah Palin,t,140913@43_11-140913@43_1,4900
eng-WL-11-174598-12965595_759_9,eng-WL-11-174598-12965595_759_2,eng-WL-11-174598-12965595_759,Elizabeth Hurley-Arun Nayar,t,eng-WL-11-174598-12965595_759_9-eng-WL-11-174598-12965595_759_2,397130
55030@0_32,55030@0_19,55030@0,Nancy Reagan-Ronald Reagan,t,55030@0_32-55030@0_19,460936
LTW_ENG_20070511.0032.LDC2009T13_211_16,LTW_ENG_20070511.0032.LDC2009T13_211_19,LTW_ENG_20070511.0032.LDC2009T13_211,Jennifer Lopez-Marc Anthony,t,LTW_ENG_20070511.0032.LDC2009T13_211_16-LTW_ENG_20070511.0032.LDC2009T13_211_19,75556
APW_ENG_20070123.0176.LDC2009T13_199_32,APW_ENG_20070123.0176.LDC2009T13_199_23,APW_ENG_20070123.0176.LDC2009T13_199,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20070123.0176.LDC2009T13_199_32-APW_ENG_20070123.0176.LDC2009T13_199_23,399951
AFP_ENG_20071026.0102.LDC2009T13_233_27,AFP_ENG_20071026.0102.LDC2009T13_233_15,AFP_ENG_20071026.0102.LDC2009T13_233,Tessa Jowell-David Mills,t,AFP_ENG_20071026.0102.LDC2009T13_233_27-AFP_ENG_20071026.0102.LDC2009T13_233_15,355471
eng-WL-107-174567-12933406_151_31,eng-WL-107-174567-12933406_151_25,eng-WL-107-174567-12933406_151,Katie Holmes-Tom Cruise,t,eng-WL-107-174567-12933406_151_31-eng-WL-107-174567-12933406_151_25,71864
NYT_ENG_20071019.0015.LDC2009T13_568_15,NYT_ENG_20071019.0015.LDC2009T13_568_1,NYT_ENG_20071019.0015.LDC2009T13_568,Kelly Ripa-Mark Consuelos,t,NYT_ENG_20071019.0015.LDC2009T13_568_15-NYT_ENG_20071019.0015.LDC2009T13_568_1,245844
NYT_ENG_20070713.0065.LDC2009T13_385_26,NYT_ENG_20070713.0065.LDC2009T13_385_22,NYT_ENG_20070713.0065.LDC2009T13_385,Akhenaten-Nefertiti,t,NYT_ENG_20070713.0065.LDC2009T13_385_26-NYT_ENG_20070713.0065.LDC2009T13_385_22,458553
eng-WL-11-174595-12967821_1701_3,eng-WL-11-174595-12967821_1701_0,eng-WL-11-174595-12967821_1701,Keith Urban-Nicole Kidman,t,eng-WL-11-174595-12967821_1701_3-eng-WL-11-174595-12967821_1701_0,147461
eng-WL-11-174595-12968454_252_41,eng-WL-11-174595-12968454_252_11,eng-WL-11-174595-12968454_252,Guy Ritchie-Madonna,t,eng-WL-11-174595-12968454_252_41-eng-WL-11-174595-12968454_252_11,392928
APW_ENG_20080117.1068.LDC2009T13_33_21,APW_ENG_20080117.1068.LDC2009T13_33_9,APW_ENG_20080117.1068.LDC2009T13_33,Carla Bruni-Nicolas Sarkozy,t,APW_ENG_20080117.1068.LDC2009T13_33_21-APW_ENG_20080117.1068.LDC2009T13_33_9,77713
eng-WL-107-174567-12933785_9_22,eng-WL-107-174567-12933785_9_9,eng-WL-107-174567-12933785_9,Anna Kournikova-Enrique Iglesias,t,eng-WL-107-174567-12933785_9_22-eng-WL-107-174567-12933785_9_9,380220
AFP_ENG_20080311.0458.LDC2009T13_37_20,AFP_ENG_20080311.0458.LDC2009T13_37_12,AFP_ENG_20080311.0458.LDC2009T13_37,Benazir Bhutto-Asif Ali Zardari,t,AFP_ENG_20080311.0458.LDC2009T13_37_20-AFP_ENG_20080311.0458.LDC2009T13_37_12,195831
101226@18_60,101226@18_39,101226@18,Benazir Bhutto-Asif Ali Zardari,t,101226@18_60-101226@18_39,44539
eng-NG-31-146975-10456294_116_1,eng-NG-31-146975-10456294_116_4,eng-NG-31-146975-10456294_116,Shahrukh Khan-Gauri Khan,t,eng-NG-31-146975-10456294_116_1-eng-NG-31-146975-10456294_116_4,186780
eng-WL-11-174595-12967648_846_8,eng-WL-11-174595-12967648_846_11,eng-WL-11-174595-12967648_846,Nicollette Sheridan-Michael Bolton,t,eng-WL-11-174595-12967648_846_8-eng-WL-11-174595-12967648_846_11,4698
eng-WL-11-174595-12967305_5_8,eng-WL-11-174595-12967305_5_11,eng-WL-11-174595-12967305_5,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967305_5_8-eng-WL-11-174595-12967305_5_11,496777
APW_ENG_20070727.0103.LDC2009T13_74_1,APW_ENG_20070727.0103.LDC2009T13_74_4,APW_ENG_20070727.0103.LDC2009T13_74,Patti Scialfa-Bruce Springsteen,t,APW_ENG_20070727.0103.LDC2009T13_74_1-APW_ENG_20070727.0103.LDC2009T13_74_4,396539
NYT_ENG_20080130.0109.LDC2009T13_543_1,NYT_ENG_20080130.0109.LDC2009T13_543_4,NYT_ENG_20080130.0109.LDC2009T13_543,Barry Bearak-Celia W. Dugger,t,NYT_ENG_20080130.0109.LDC2009T13_543_1-NYT_ENG_20080130.0109.LDC2009T13_543_4,365985
AFP_ENG_20080820.0177.LDC2009T13_10_8,AFP_ENG_20080820.0177.LDC2009T13_10_70,AFP_ENG_20080820.0177.LDC2009T13_10,Peter Jackson-Fran Walsh,t,AFP_ENG_20080820.0177.LDC2009T13_10_8-AFP_ENG_20080820.0177.LDC2009T13_10_70,466447
APW_ENG_20070914.0064.LDC2009T13_206_7,APW_ENG_20070914.0064.LDC2009T13_206_3,APW_ENG_20070914.0064.LDC2009T13_206,Tammy Lynn Michaels-Melissa Etheridge,t,APW_ENG_20070914.0064.LDC2009T13_206_7-APW_ENG_20070914.0064.LDC2009T13_206_3,144
LTW_ENG_20070719.0038.LDC2009T13_999_2,LTW_ENG_20070719.0038.LDC2009T13_999_18,LTW_ENG_20070719.0038.LDC2009T13_999,Woody Allen-Soon-Yi Previn,t,LTW_ENG_20070719.0038.LDC2009T13_999_2-LTW_ENG_20070719.0038.LDC2009T13_999_18,357508
140236@54_15,140236@54_12,140236@54,Tommy Lee-Pamela Anderson,t,140236@54_15-140236@54_12,242117
eng-WL-11-174595-12968455_881_0,eng-WL-11-174595-12968455_881_3,eng-WL-11-174595-12968455_881,Heidi Montag-Spencer Pratt,t,eng-WL-11-174595-12968455_881_0-eng-WL-11-174595-12968455_881_3,4134
eng-WL-107-174567-12931902_132_4,eng-WL-107-174567-12931902_132_33,eng-WL-107-174567-12931902_132,Chris Brown-Rihanna,t,eng-WL-107-174567-12931902_132_4-eng-WL-107-174567-12931902_132_33,46123
APW_ENG_20070109.0784.LDC2009T13_155_0,APW_ENG_20070109.0784.LDC2009T13_155_5,APW_ENG_20070109.0784.LDC2009T13_155,Madonna-Guy Ritchie,t,APW_ENG_20070109.0784.LDC2009T13_155_0-APW_ENG_20070109.0784.LDC2009T13_155_5,323335
NYT_ENG_20070123.0143.LDC2009T13_487_31,NYT_ENG_20070123.0143.LDC2009T13_487_28,NYT_ENG_20070123.0143.LDC2009T13_487,Valerie Faris-Jonathan Dayton,t,NYT_ENG_20070123.0143.LDC2009T13_487_31-NYT_ENG_20070123.0143.LDC2009T13_487_28,112883
eng-WL-11-174643-13000313_1382_3,eng-WL-11-174643-13000313_1382_0,eng-WL-11-174643-13000313_1382,Courtney Love-Kurt Cobain,t,eng-WL-11-174643-13000313_1382_3-eng-WL-11-174643-13000313_1382_0,482397
AFP_ENG_20071003.0592.LDC2009T13_8_32,AFP_ENG_20071003.0592.LDC2009T13_8_22,AFP_ENG_20071003.0592.LDC2009T13_8,Imran Khan-Jemima Khan,t,AFP_ENG_20071003.0592.LDC2009T13_8_32-AFP_ENG_20071003.0592.LDC2009T13_8_22,251322
eng-WL-11-174583-12937749_13_0,eng-WL-11-174583-12937749_13_17,eng-WL-11-174583-12937749_13,Angelina Jolie-Brad Pitt,t,eng-WL-11-174583-12937749_13_0-eng-WL-11-174583-12937749_13_17,1281
eng-WL-11-174595-12968368_772_5,eng-WL-11-174595-12968368_772_10,eng-WL-11-174595-12968368_772,Halle Berry-Gabriel Aubry,t,eng-WL-11-174595-12968368_772_5-eng-WL-11-174595-12968368_772_10,116065
AFP_ENG_20071112.0528.LDC2009T13_165_9,AFP_ENG_20071112.0528.LDC2009T13_165_12,AFP_ENG_20071112.0528.LDC2009T13_165,Pol Pot-Khieu Ponnary,t,AFP_ENG_20071112.0528.LDC2009T13_165_9-AFP_ENG_20071112.0528.LDC2009T13_165_12,71253
NYT_ENG_20080508.0015.LDC2009T13_51_2,NYT_ENG_20080508.0015.LDC2009T13_51_15,NYT_ENG_20080508.0015.LDC2009T13_51,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20080508.0015.LDC2009T13_51_2-NYT_ENG_20080508.0015.LDC2009T13_51_15,107600
NYT_ENG_20080902.0191.LDC2009T13_27_22,NYT_ENG_20080902.0191.LDC2009T13_27_11,NYT_ENG_20080902.0191.LDC2009T13_27,Sarah Palin-Todd Palin,t,NYT_ENG_20080902.0191.LDC2009T13_27_22-NYT_ENG_20080902.0191.LDC2009T13_27_11,353319
APW_ENG_20070223.0539.LDC2009T13_21_23,APW_ENG_20070223.0539.LDC2009T13_21_0,APW_ENG_20070223.0539.LDC2009T13_21,Kevin Federline-Britney Spears,t,APW_ENG_20070223.0539.LDC2009T13_21_23-APW_ENG_20070223.0539.LDC2009T13_21_0,353266
NYT_ENG_20080126.0061.LDC2009T13_352_14,NYT_ENG_20080126.0061.LDC2009T13_352_0,NYT_ENG_20080126.0061.LDC2009T13_352,Paul Simon-Edie Brickell,t,NYT_ENG_20080126.0061.LDC2009T13_352_14-NYT_ENG_20080126.0061.LDC2009T13_352_0,319443
LTW_ENG_20081224.0023.LDC2009T13_248_22,LTW_ENG_20081224.0023.LDC2009T13_248_18,LTW_ENG_20081224.0023.LDC2009T13_248,Polly Draper-Michael Wolff,t,LTW_ENG_20081224.0023.LDC2009T13_248_22-LTW_ENG_20081224.0023.LDC2009T13_248_18,162775
55204@7_1,55204@7_52,55204@7,Hillary Rodham Clinton-Bill Clinton,t,55204@7_1-55204@7_52,44255
eng-WL-11-174595-12968331_1319_12,eng-WL-11-174595-12968331_1319_15,eng-WL-11-174595-12968331_1319,Nicole Richie-Joel Madden,t,eng-WL-11-174595-12968331_1319_12-eng-WL-11-174595-12968331_1319_15,360783
1405@2_37,1405@2_10,1405@2,Rosalynn Carter-Jimmy Carter,t,1405@2_37-1405@2_10,185584
eng-NG-31-138887-9817854_442_32,eng-NG-31-138887-9817854_442_4,eng-NG-31-138887-9817854_442,keri russell-shane deary,t,eng-NG-31-138887-9817854_442_32-eng-NG-31-138887-9817854_442_4,4565
APW_ENG_20071207.0171.LDC2009T13_203_3,APW_ENG_20071207.0171.LDC2009T13_203_10,APW_ENG_20071207.0171.LDC2009T13_203,Linda Hamilton-James Cameron,t,APW_ENG_20071207.0171.LDC2009T13_203_3-APW_ENG_20071207.0171.LDC2009T13_203_10,140731
eng-WL-11-174594-12963624_0_3,eng-WL-11-174594-12963624_0_0,eng-WL-11-174594-12963624_0,Vanessa Minnillo-Nick Lachey,t,eng-WL-11-174594-12963624_0_3-eng-WL-11-174594-12963624_0_0,500800
APW_ENG_20070204.0841.LDC2009T13_0_2,APW_ENG_20070204.0841.LDC2009T13_0_7,APW_ENG_20070204.0841.LDC2009T13_0,Pedro Knight-Celia Cruz,t,APW_ENG_20070204.0841.LDC2009T13_0_2-APW_ENG_20070204.0841.LDC2009T13_0_7,112418
APW_ENG_20080209.0661.LDC2009T13_408_16,APW_ENG_20080209.0661.LDC2009T13_408_4,APW_ENG_20080209.0661.LDC2009T13_408,Michelle Williams-Heath Ledger,t,APW_ENG_20080209.0661.LDC2009T13_408_16-APW_ENG_20080209.0661.LDC2009T13_408_4,43020
eng-WL-11-174583-12937579_17_0,eng-WL-11-174583-12937579_17_3,eng-WL-11-174583-12937579_17,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12937579_17_0-eng-WL-11-174583-12937579_17_3,248286
